player_id,snap_year,snap_offset,mlb_debut_year,actual_h,t_pred
draft_2005_alex_burnett_r12p375,2005,0,2010,5,5.83159
draft_2005_alex_burnett_r12p375,2006,1,2010,4,5.53049
draft_2005_alex_burnett_r12p375,2007,2,2010,3,4.03318
draft_2005_alex_burnett_r12p375,2008,3,2010,2,3.33496
draft_2005_alex_burnett_r12p375,2009,4,2010,1,1.96759
draft_2005_brett_hayes_r2p79,2005,0,2009,4,5.12961
draft_2005_brett_hayes_r2p79,2006,1,2009,3,3.9406
draft_2005_brett_hayes_r2p79,2007,2,2009,2,3.07283
draft_2005_brett_hayes_r2p79,2008,3,2009,1,2.46676
draft_2005_brett_jackson_r13p400,2005,0,2012,7,5.83228
draft_2005_brett_jackson_r13p400,2006,1,2012,6,5.81574
draft_2005_brett_jackson_r13p400,2007,2,2012,5,5.90871
draft_2005_brett_jackson_r13p400,2008,3,2012,4,5.78448
draft_2005_brett_jackson_r13p400,2009,4,2012,3,3.9728
draft_2005_brett_jackson_r13p400,2010,5,2012,2,2.77819
draft_2005_brett_jackson_r13p400,2011,6,2012,1,2.10822
draft_2005_gaby_sanchez_r4p126,2005,0,2008,3,5.06533
draft_2005_gaby_sanchez_r4p126,2006,1,2008,2,3.53324
draft_2005_gaby_sanchez_r4p126,2007,2,2008,1,3.36718
draft_2005_jay_bruce_r1p12,2005,0,2008,3,5.64982
draft_2005_jay_bruce_r1p12,2006,1,2008,2,3.74946
draft_2005_jay_bruce_r1p12,2007,2,2008,1,1.42475
draft_2005_john_mayberry_r1p19,2005,0,2009,4,5.07213
draft_2005_john_mayberry_r1p19,2006,1,2009,3,3.70372
draft_2005_john_mayberry_r1p19,2007,2,2009,2,2.90206
draft_2005_john_mayberry_r1p19,2008,3,2009,1,1.4879
draft_2005_josh_thole_r13p389,2005,0,2009,4,5.29194
draft_2005_josh_thole_r13p389,2006,1,2009,3,5.26649
draft_2005_josh_thole_r13p389,2007,2,2009,2,4.22596
draft_2005_josh_thole_r13p389,2008,3,2009,1,3.72182
draft_2005_josh_wall_r2p74,2005,0,2012,7,5.23335
draft_2005_josh_wall_r2p74,2006,1,2012,6,5.4275
draft_2005_josh_wall_r2p74,2007,2,2012,5,4.12756
draft_2005_josh_wall_r2p74,2008,3,2012,4,3.40889
draft_2005_josh_wall_r2p74,2009,4,2012,3,2.97404
draft_2005_josh_wall_r2p74,2010,5,2012,2,3.13172
draft_2005_josh_wall_r2p74,2011,6,2012,1,2.05426
draft_2005_kevin_whelan_r4p120,2005,0,2011,6,3.90906
draft_2005_kevin_whelan_r4p120,2006,1,2011,5,3.19472
draft_2005_kevin_whelan_r4p120,2007,2,2011,4,2.26276
draft_2005_kevin_whelan_r4p120,2008,3,2011,3,2.24718
draft_2005_kevin_whelan_r4p120,2009,4,2011,2,1.86679
draft_2005_kevin_whelan_r4p120,2010,5,2011,1,1.89493
draft_2005_michael_brantley_r7p205,2005,0,2009,4,5.48966
draft_2005_michael_brantley_r7p205,2006,1,2009,3,4.40713
draft_2005_michael_brantley_r7p205,2007,2,2009,2,3.07287
draft_2005_michael_brantley_r7p205,2008,3,2009,1,2.05583
draft_2005_mitch_boggs_r5p170,2005,0,2008,3,5.55144
draft_2005_mitch_boggs_r5p170,2006,1,2008,2,3.5868
draft_2005_mitch_boggs_r5p170,2007,2,2008,1,2.56957
draft_2005_scott_van_slyke_r14p436,2005,0,2012,7,5.39655
draft_2005_scott_van_slyke_r14p436,2006,1,2012,6,5.29737
draft_2005_scott_van_slyke_r14p436,2007,2,2012,5,4.27237
draft_2005_scott_van_slyke_r14p436,2008,3,2012,4,3.78674
draft_2005_scott_van_slyke_r14p436,2009,4,2012,3,2.77041
draft_2005_scott_van_slyke_r14p436,2010,5,2012,2,2.13445
draft_2005_scott_van_slyke_r14p436,2011,6,2012,1,2.02287
draft_2006_alejandro_sanabia_r32p965,2006,0,2010,4,5.28244
draft_2006_alejandro_sanabia_r32p965,2007,1,2010,3,4.67265
draft_2006_alejandro_sanabia_r32p965,2008,2,2010,2,4.24439
draft_2006_alejandro_sanabia_r32p965,2009,3,2010,1,3.50755
draft_2006_brian_omogrosso_r6p195,2006,0,2012,6,4.87257
draft_2006_brian_omogrosso_r6p195,2007,1,2012,5,3.72927
draft_2006_brian_omogrosso_r6p195,2008,2,2012,4,3.01366
draft_2006_brian_omogrosso_r6p195,2009,3,2012,3,2.46891
draft_2006_brian_omogrosso_r6p195,2010,4,2012,2,1.99683
draft_2006_brian_omogrosso_r6p195,2011,5,2012,1,1.86331
draft_2006_carlos_hernandez_r35p1058,2006,0,2020,14,5.76532
draft_2006_carlos_hernandez_r35p1058,2007,1,2020,13,5.70236
draft_2006_carlos_hernandez_r35p1058,2008,2,2020,12,5.55927
draft_2006_carlos_hernandez_r35p1058,2009,3,2020,11,5.28183
draft_2006_carlos_hernandez_r35p1058,2010,4,2020,10,5.103
draft_2006_carlos_hernandez_r35p1058,2011,5,2020,9,4.87659
draft_2006_carlos_hernandez_r35p1058,2012,6,2020,8,4.68
draft_2006_carlos_hernandez_r35p1058,2013,7,2020,7,4.48738
draft_2006_carlos_hernandez_r35p1058,2014,8,2020,6,3.9661
draft_2006_carlos_hernandez_r35p1058,2015,9,2020,5,3.69906
draft_2006_carlos_hernandez_r35p1058,2016,10,2020,4,2.90373
draft_2006_cory_rasmus_r1p38,2006,0,2013,7,5.92762
draft_2006_cory_rasmus_r1p38,2007,1,2013,6,5.89035
draft_2006_cory_rasmus_r1p38,2008,2,2013,5,5.20989
draft_2006_cory_rasmus_r1p38,2009,3,2013,4,4.80849
draft_2006_cory_rasmus_r1p38,2010,4,2013,3,3.35925
draft_2006_cory_rasmus_r1p38,2011,5,2013,2,2.97444
draft_2006_cory_rasmus_r1p38,2012,6,2013,1,2.20871
draft_2006_daniel_valencia_r19p576,2006,0,2010,4,5.22587
draft_2006_daniel_valencia_r19p576,2007,1,2010,3,3.51437
draft_2006_daniel_valencia_r19p576,2008,2,2010,2,2.67866
draft_2006_daniel_valencia_r19p576,2009,3,2010,1,1.83677
draft_2006_david_freese_r9p273,2006,0,2009,3,3.85387
draft_2006_david_freese_r9p273,2007,1,2009,2,3.20499
draft_2006_david_freese_r9p273,2008,2,2009,1,2.21441
draft_2006_jeffrey_locke_r2p51,2006,0,2011,5,5.4374
draft_2006_jeffrey_locke_r2p51,2007,1,2011,4,4.79592
draft_2006_jeffrey_locke_r2p51,2008,2,2011,3,3.72632
draft_2006_jeffrey_locke_r2p51,2009,3,2011,2,2.89179
draft_2006_jeffrey_locke_r2p51,2010,4,2011,1,2.13917
draft_2006_jeremy_jeffress_r1p16,2006,0,2010,4,5.6036
draft_2006_jeremy_jeffress_r1p16,2007,1,2010,3,4.08385
draft_2006_jeremy_jeffress_r1p16,2008,2,2010,2,2.82073
draft_2006_jeremy_jeffress_r1p16,2009,3,2010,1,2.77081
draft_2006_joshua_tomlin_r19p581,2006,0,2010,4,4.68022
draft_2006_joshua_tomlin_r19p581,2007,1,2010,3,3.73842
draft_2006_joshua_tomlin_r19p581,2008,2,2010,2,2.65747
draft_2006_joshua_tomlin_r19p581,2009,3,2010,1,2.38561
draft_2006_justin_turner_r7p204,2006,0,2009,3,5.46826
draft_2006_justin_turner_r7p204,2007,1,2009,2,3.88379
draft_2006_justin_turner_r7p204,2008,2,2009,1,2.72884
draft_2006_phillip_walters_r11p346,2006,0,2009,3,5.21171
draft_2006_phillip_walters_r11p346,2007,1,2009,2,2.68437
draft_2006_phillip_walters_r11p346,2008,2,2009,1,2.00694
draft_2006_richard_parker_r16p479,2006,0,2012,6,4.63272
draft_2006_richard_parker_r16p479,2007,1,2012,5,3.84069
draft_2006_richard_parker_r16p479,2008,2,2012,4,3.08667
draft_2006_richard_parker_r16p479,2009,3,2012,3,1.81784
draft_2006_richard_parker_r16p479,2010,4,2012,2,1.74377
draft_2006_richard_parker_r16p479,2011,5,2012,1,1.87084
draft_2006_robert_stubbs_r1p8,2006,0,2009,3,4.85306
draft_2006_robert_stubbs_r1p8,2007,1,2009,2,4.18461
draft_2006_robert_stubbs_r1p8,2008,2,2009,1,2.03206
draft_2006_ryan_adams_r2p58,2006,0,2011,5,5.03327
draft_2006_ryan_adams_r2p58,2007,1,2011,4,5.11049
draft_2006_ryan_adams_r2p58,2008,2,2011,3,4.08569
draft_2006_ryan_adams_r2p58,2009,3,2011,2,3.78687
draft_2006_ryan_adams_r2p58,2010,4,2011,1,2.06821
draft_2006_travis_snider_r1p14,2006,0,2008,2,5.40983
draft_2006_travis_snider_r1p14,2007,1,2008,1,3.60621
draft_2007_andrew_romine_r5p178,2007,0,2010,3,4.96689
draft_2007_andrew_romine_r5p178,2008,1,2010,2,4.09419
draft_2007_andrew_romine_r5p178,2009,2,2010,1,3.54279
draft_2007_andy_parrino_r26p807,2007,0,2011,4,4.10478
draft_2007_andy_parrino_r26p807,2008,1,2011,3,3.47756
draft_2007_andy_parrino_r26p807,2009,2,2011,2,2.59893
draft_2007_andy_parrino_r26p807,2010,3,2011,1,2.34913
draft_2007_brian_broderick_r21p652,2007,0,2011,4,4.30099
draft_2007_brian_broderick_r21p652,2008,1,2011,3,3.76596
draft_2007_brian_broderick_r21p652,2009,2,2011,2,2.81922
draft_2007_brian_broderick_r21p652,2010,3,2011,1,2.4456
draft_2007_chris_withrow_r1p20,2007,0,2013,6,5.34085
draft_2007_chris_withrow_r1p20,2008,1,2013,5,3.73267
draft_2007_chris_withrow_r1p20,2009,2,2013,4,1.94818
draft_2007_chris_withrow_r1p20,2010,3,2013,3,2.18015
draft_2007_chris_withrow_r1p20,2011,4,2013,2,1.96929
draft_2007_chris_withrow_r1p20,2012,5,2013,1,2.29615
draft_2007_darin_mastroianni_r16p505,2007,0,2011,4,4.97898
draft_2007_darin_mastroianni_r16p505,2008,1,2011,3,4.00706
draft_2007_darin_mastroianni_r16p505,2009,2,2011,2,2.48215
draft_2007_darin_mastroianni_r16p505,2010,3,2011,1,2.22016
draft_2007_devin_mesoraco_r1p15,2007,0,2011,4,6.0805
draft_2007_devin_mesoraco_r1p15,2008,1,2011,3,4.11378
draft_2007_devin_mesoraco_r1p15,2009,2,2011,2,3.84281
draft_2007_devin_mesoraco_r1p15,2010,3,2011,1,1.98771
draft_2007_duke_welker_r2p68,2007,0,2013,6,5.29533
draft_2007_duke_welker_r2p68,2008,1,2013,5,3.84897
draft_2007_duke_welker_r2p68,2009,2,2013,4,3.51213
draft_2007_duke_welker_r2p68,2010,3,2013,3,3.0766
draft_2007_duke_welker_r2p68,2011,4,2013,2,2.46076
draft_2007_duke_welker_r2p68,2012,5,2013,1,1.65409
draft_2007_eddie_kunz_r1p42,2007,0,2008,1,5.88861
draft_2007_eric_sogard_r2p81,2007,0,2010,3,4.41314
draft_2007_eric_sogard_r2p81,2008,1,2010,2,3.30685
draft_2007_eric_sogard_r2p81,2009,2,2010,1,2.58119
draft_2007_evan_reed_r3p110,2007,0,2013,6,4.34243
draft_2007_evan_reed_r3p110,2008,1,2013,5,3.68917
draft_2007_evan_reed_r3p110,2009,2,2013,4,2.89627
draft_2007_evan_reed_r3p110,2010,3,2013,3,2.74406
draft_2007_evan_reed_r3p110,2011,4,2013,2,2.59781
draft_2007_evan_reed_r3p110,2012,5,2013,1,1.9642
draft_2007_freddie_freeman_r2p78,2007,0,2010,3,5.68792
draft_2007_freddie_freeman_r2p78,2008,1,2010,2,4.10125
draft_2007_freddie_freeman_r2p78,2009,2,2010,1,2.37904
draft_2007_greg_holland_r10p306,2007,0,2010,3,5.54657
draft_2007_greg_holland_r10p306,2008,1,2010,2,3.69199
draft_2007_greg_holland_r10p306,2009,2,2010,1,2.71793
draft_2007_jake_arrieta_r5p159,2007,0,2010,3,5.3266
draft_2007_jake_arrieta_r5p159,2008,1,2010,2,4.2008
draft_2007_jake_arrieta_r5p159,2009,2,2010,1,1.7879
draft_2007_jeremy_horst_r21p649,2007,0,2011,4,5.43174
draft_2007_jeremy_horst_r21p649,2008,1,2011,3,3.60872
draft_2007_jeremy_horst_r21p649,2009,2,2011,2,3.07173
draft_2007_jeremy_horst_r21p649,2010,3,2011,1,1.93844
draft_2007_jess_todd_r2p82,2007,0,2009,2,5.09097
draft_2007_jess_todd_r2p82,2008,1,2009,1,2.60814
draft_2007_jonathan_lucroy_r3p101,2007,0,2010,3,5.31943
draft_2007_jonathan_lucroy_r3p101,2008,1,2010,2,3.52343
draft_2007_jonathan_lucroy_r3p101,2009,2,2010,1,2.29662
draft_2007_jordan_pacheco_r9p282,2007,0,2011,4,4.38295
draft_2007_jordan_pacheco_r9p282,2008,1,2011,3,4.58086
draft_2007_jordan_pacheco_r9p282,2009,2,2011,2,3.81089
draft_2007_jordan_pacheco_r9p282,2010,3,2011,1,2.99639
draft_2007_josh_smoker_r1p31,2007,0,2016,9,5.57372
draft_2007_josh_smoker_r1p31,2008,1,2016,8,4.19867
draft_2007_josh_smoker_r1p31,2009,2,2016,7,4.07765
draft_2007_josh_smoker_r1p31,2010,3,2016,6,3.65488
draft_2007_josh_smoker_r1p31,2011,4,2016,5,2.92252
draft_2007_josh_smoker_r1p31,2012,5,2016,4,2.90799
draft_2007_josh_smoker_r1p31,2013,6,2016,3,2.53885
draft_2007_josh_smoker_r1p31,2014,7,2016,2,2.51946
draft_2007_josh_smoker_r1p31,2015,8,2016,1,2.16225
draft_2007_matt_laporta_r1p7,2007,0,2009,2,4.54844
draft_2007_matt_laporta_r1p7,2008,1,2009,1,2.49761
draft_2007_nick_hagadone_r1p55,2007,0,2011,4,5.05796
draft_2007_nick_hagadone_r1p55,2008,1,2011,3,3.82867
draft_2007_nick_hagadone_r1p55,2009,2,2011,2,3.39226
draft_2007_nick_hagadone_r1p55,2010,3,2011,1,2.72409
draft_2007_tj_mcfarland_r4p137,2007,0,2013,6,5.42764
draft_2007_tj_mcfarland_r4p137,2008,1,2013,5,5.19347
draft_2007_tj_mcfarland_r4p137,2009,2,2013,4,4.43215
draft_2007_tj_mcfarland_r4p137,2010,3,2013,3,3.65498
draft_2007_tj_mcfarland_r4p137,2011,4,2013,2,3.03513
draft_2007_tj_mcfarland_r4p137,2012,5,2013,1,2.16983
draft_2008_andrew_kittredge_r45p1360,2008,0,2017,9,4.91269
draft_2008_andrew_kittredge_r45p1360,2009,1,2017,8,4.89704
draft_2008_andrew_kittredge_r45p1360,2010,2,2017,7,4.81886
draft_2008_andrew_kittredge_r45p1360,2011,3,2017,6,5.14123
draft_2008_andrew_kittredge_r45p1360,2012,4,2017,5,3.85891
draft_2008_andrew_kittredge_r45p1360,2013,5,2017,4,3.27769
draft_2008_andrew_kittredge_r45p1360,2014,6,2017,3,2.83159
draft_2008_andrew_kittredge_r45p1360,2015,7,2017,2,2.23328
draft_2008_andrew_kittredge_r45p1360,2016,8,2017,1,2.12711
draft_2008_anthony_campana_r13p401,2008,0,2011,3,4.36198
draft_2008_anthony_campana_r13p401,2009,1,2011,2,3.4772
draft_2008_anthony_campana_r13p401,2010,2,2011,1,2.31148
draft_2008_brad_hand_r2p52,2008,0,2011,3,4.68462
draft_2008_brad_hand_r2p52,2009,1,2011,2,4.16022
draft_2008_brad_hand_r2p52,2010,2,2011,1,3.00384
draft_2008_brett_oberholtzer_r8p250,2008,0,2013,5,5.62354
draft_2008_brett_oberholtzer_r8p250,2009,1,2013,4,5.30909
draft_2008_brett_oberholtzer_r8p250,2010,2,2013,3,2.93446
draft_2008_brett_oberholtzer_r8p250,2011,3,2013,2,2.00627
draft_2008_brett_oberholtzer_r8p250,2012,4,2013,1,1.58722
draft_2008_chase_darnaud_r4p114,2008,0,2011,3,5.25308
draft_2008_chase_darnaud_r4p114,2009,1,2011,2,3.67681
draft_2008_chase_darnaud_r4p114,2010,2,2011,1,2.28653
draft_2008_dusty_coleman_r28p844,2008,0,2015,7,4.53932
draft_2008_dusty_coleman_r28p844,2009,1,2015,6,3.18937
draft_2008_dusty_coleman_r28p844,2010,2,2015,5,2.73388
draft_2008_dusty_coleman_r28p844,2011,3,2015,4,2.37128
draft_2008_dusty_coleman_r28p844,2012,4,2015,3,1.94679
draft_2008_dusty_coleman_r28p844,2013,5,2015,2,1.62582
draft_2008_dusty_coleman_r28p844,2014,6,2015,1,1.72278
draft_2008_eddie_gamboa_r21p626,2008,0,2016,8,5.25706
draft_2008_eddie_gamboa_r21p626,2009,1,2016,7,3.17245
draft_2008_eddie_gamboa_r21p626,2010,2,2016,6,2.54202
draft_2008_eddie_gamboa_r21p626,2011,3,2016,5,2.12423
draft_2008_eddie_gamboa_r21p626,2012,4,2016,4,2.15372
draft_2008_eddie_gamboa_r21p626,2013,5,2016,3,2.23542
draft_2008_eddie_gamboa_r21p626,2014,6,2016,2,2.03936
draft_2008_eddie_gamboa_r21p626,2015,7,2016,1,2.06488
draft_2008_isaac_galloway_r8p238,2008,0,2018,10,5.37175
draft_2008_isaac_galloway_r8p238,2009,1,2018,9,4.59425
draft_2008_isaac_galloway_r8p238,2010,2,2018,8,4.38099
draft_2008_isaac_galloway_r8p238,2011,3,2018,7,3.76873
draft_2008_isaac_galloway_r8p238,2012,4,2018,6,3.75045
draft_2008_isaac_galloway_r8p238,2013,5,2018,5,2.85126
draft_2008_isaac_galloway_r8p238,2014,6,2018,4,2.41083
draft_2008_isaac_galloway_r8p238,2015,7,2018,3,2.04764
draft_2008_isaac_galloway_r8p238,2016,8,2018,2,2.07159
draft_2008_isaac_galloway_r8p238,2017,9,2018,1,1.95539
draft_2008_james_darnell_r2p69,2008,0,2011,3,4.92384
draft_2008_james_darnell_r2p69,2009,1,2011,2,3.38177
draft_2008_james_darnell_r2p69,2010,2,2011,1,2.64281
draft_2008_jeffrey_beliveau_r18p551,2008,0,2012,4,4.06878
draft_2008_jeffrey_beliveau_r18p551,2009,1,2012,3,3.71914
draft_2008_jeffrey_beliveau_r18p551,2010,2,2012,2,2.89653
draft_2008_jeffrey_beliveau_r18p551,2011,3,2012,1,2.10054
draft_2008_jemile_weeks_r1p12,2008,0,2011,3,4.73625
draft_2008_jemile_weeks_r1p12,2009,1,2011,2,3.31046
draft_2008_jemile_weeks_r1p12,2010,2,2011,1,2.97819
draft_2008_jeremy_bleich_r1p44,2008,0,2018,10,5.66688
draft_2008_jeremy_bleich_r1p44,2009,1,2018,9,2.50285
draft_2008_jeremy_bleich_r1p44,2010,2,2018,8,2.93499
draft_2008_jeremy_bleich_r1p44,2011,3,2018,7,3.10307
draft_2008_jeremy_bleich_r1p44,2012,4,2018,6,2.83724
draft_2008_jeremy_bleich_r1p44,2013,5,2018,5,2.50142
draft_2008_jeremy_bleich_r1p44,2014,6,2018,4,1.9258
draft_2008_jeremy_bleich_r1p44,2015,7,2018,3,1.75134
draft_2008_jeremy_bleich_r1p44,2016,8,2018,2,1.94734
draft_2008_jeremy_bleich_r1p44,2017,9,2018,1,1.77556
draft_2008_pedro_alvarez_r1p2,2008,0,2010,2,5.26993
draft_2008_pedro_alvarez_r1p2,2009,1,2010,1,2.31307
draft_2008_pedro_villareal_r7p209,2008,0,2012,4,5.64776
draft_2008_pedro_villareal_r7p209,2009,1,2012,3,4.23032
draft_2008_pedro_villareal_r7p209,2010,2,2012,2,3.72499
draft_2008_pedro_villareal_r7p209,2011,3,2012,1,2.99559
draft_2008_rob_wooten_r13p398,2008,0,2013,5,3.63035
draft_2008_rob_wooten_r13p398,2009,1,2013,4,2.67915
draft_2008_rob_wooten_r13p398,2010,2,2013,3,2.67288
draft_2008_rob_wooten_r13p398,2011,3,2013,2,1.90041
draft_2008_rob_wooten_r13p398,2012,4,2013,1,1.58037
draft_2008_thomas_field_r24p737,2008,0,2011,3,5.31439
draft_2008_thomas_field_r24p737,2009,1,2011,2,4.20764
draft_2008_thomas_field_r24p737,2010,2,2011,1,3.16348
draft_2008_tim_federowicz_r7p232,2008,0,2011,3,5.69738
draft_2008_tim_federowicz_r7p232,2009,1,2011,2,3.69669
draft_2008_tim_federowicz_r7p232,2010,2,2011,1,3.74265
draft_2008_xavier_scruggs_r19p575,2008,0,2014,6,5.48676
draft_2008_xavier_scruggs_r19p575,2009,1,2014,5,3.67805
draft_2008_xavier_scruggs_r19p575,2010,2,2014,4,2.61148
draft_2008_xavier_scruggs_r19p575,2011,3,2014,3,2.97288
draft_2008_xavier_scruggs_r19p575,2012,4,2014,2,2.83167
draft_2008_xavier_scruggs_r19p575,2013,5,2014,1,2.39207
draft_2009_andrew_oliver_r2p58,2009,0,2010,1,5.50167
draft_2009_brandon_bantz_r30p893,2009,0,2013,4,4.72454
draft_2009_brandon_bantz_r30p893,2010,1,2013,3,4.0573
draft_2009_brandon_bantz_r30p893,2011,2,2013,2,2.87764
draft_2009_brandon_bantz_r30p893,2012,3,2013,1,2.43576
draft_2009_brian_moran_r7p203,2009,0,2019,10,4.12129
draft_2009_brian_moran_r7p203,2010,1,2019,9,3.36266
draft_2009_brian_moran_r7p203,2011,2,2019,8,2.66156
draft_2009_brian_moran_r7p203,2012,3,2019,7,1.78637
draft_2009_brian_moran_r7p203,2013,4,2019,6,1.69858
draft_2009_brian_moran_r7p203,2014,5,2019,5,1.90315
draft_2009_brian_moran_r7p203,2015,6,2019,4,1.88427
draft_2009_brian_moran_r7p203,2016,7,2019,3,1.80591
draft_2009_brian_moran_r7p203,2017,8,2019,2,1.59595
draft_2009_brian_moran_r7p203,2018,9,2019,1,1.58275
draft_2009_chris_heston_r12p357,2009,0,2014,5,4.69251
draft_2009_chris_heston_r12p357,2010,1,2014,4,4.06398
draft_2009_chris_heston_r12p357,2011,2,2014,3,3.24508
draft_2009_chris_heston_r12p357,2012,3,2014,2,2.20803
draft_2009_chris_heston_r12p357,2013,4,2014,1,2.05148
draft_2009_christopher_rusin_r4p140,2009,0,2012,3,4.37189
draft_2009_christopher_rusin_r4p140,2010,1,2012,2,2.96687
draft_2009_christopher_rusin_r4p140,2011,2,2012,1,2.17438
draft_2009_daniel_straily_r24p723,2009,0,2012,3,5.4319
draft_2009_daniel_straily_r24p723,2010,1,2012,2,3.91544
draft_2009_daniel_straily_r24p723,2011,2,2012,1,2.863
draft_2009_george_baumann_r7p212,2009,0,2016,7,5.0637
draft_2009_george_baumann_r7p212,2010,1,2016,6,3.38434
draft_2009_george_baumann_r7p212,2011,2,2016,5,2.7615
draft_2009_george_baumann_r7p212,2012,3,2016,4,2.50144
draft_2009_george_baumann_r7p212,2013,4,2016,3,1.88635
draft_2009_george_baumann_r7p212,2014,5,2016,2,1.7224
draft_2009_george_baumann_r7p212,2015,6,2016,1,1.78945
draft_2009_keon_broxton_r3p95,2009,0,2015,6,4.6927
draft_2009_keon_broxton_r3p95,2010,1,2015,5,4.25701
draft_2009_keon_broxton_r3p95,2011,2,2015,4,3.5855
draft_2009_keon_broxton_r3p95,2012,3,2015,3,3.25074
draft_2009_keon_broxton_r3p95,2013,4,2015,2,2.43375
draft_2009_keon_broxton_r3p95,2014,5,2015,1,1.93916
draft_2009_kyle_seager_r3p82,2009,0,2011,2,4.48152
draft_2009_kyle_seager_r3p82,2010,1,2011,1,2.41769
draft_2009_mike_ohlman_r11p326,2009,0,2017,8,6.21107
draft_2009_mike_ohlman_r11p326,2010,1,2017,7,4.72218
draft_2009_mike_ohlman_r11p326,2011,2,2017,6,4.58292
draft_2009_mike_ohlman_r11p326,2012,3,2017,5,3.73534
draft_2009_mike_ohlman_r11p326,2013,4,2017,4,2.45987
draft_2009_mike_ohlman_r11p326,2014,5,2017,3,2.36275
draft_2009_mike_ohlman_r11p326,2015,6,2017,2,1.94902
draft_2009_mike_ohlman_r11p326,2016,7,2017,1,1.72975
draft_2009_nate_freiman_r8p234,2009,0,2013,4,4.96691
draft_2009_nate_freiman_r8p234,2010,1,2013,3,3.70391
draft_2009_nate_freiman_r8p234,2011,2,2013,2,3.32026
draft_2009_nate_freiman_r8p234,2012,3,2013,1,2.33518
draft_2009_randal_grichuk_r1p24,2009,0,2014,5,5.84935
draft_2009_randal_grichuk_r1p24,2010,1,2014,4,4.81169
draft_2009_randal_grichuk_r1p24,2011,2,2014,3,4.84602
draft_2009_randal_grichuk_r1p24,2012,3,2014,2,3.37698
draft_2009_randal_grichuk_r1p24,2013,4,2014,1,1.88265
draft_2009_reymond_fuentes_r1p28,2009,0,2013,4,4.80968
draft_2009_reymond_fuentes_r1p28,2010,1,2013,3,4.39687
draft_2009_reymond_fuentes_r1p28,2011,2,2013,2,3.83892
draft_2009_reymond_fuentes_r1p28,2012,3,2013,1,2.98263
draft_2009_roberto_perez_r8p232,2009,0,2014,5,5.11307
draft_2009_roberto_perez_r8p232,2010,1,2014,4,4.71826
draft_2009_roberto_perez_r8p232,2011,2,2014,3,4.18375
draft_2009_roberto_perez_r8p232,2012,3,2014,2,3.37747
draft_2009_roberto_perez_r8p232,2013,4,2014,1,2.47123
draft_2009_ryan_dennick_r22p662,2009,0,2014,5,4.91976
draft_2009_ryan_dennick_r22p662,2010,1,2014,4,3.45191
draft_2009_ryan_dennick_r22p662,2011,2,2014,3,2.82729
draft_2009_ryan_dennick_r22p662,2012,3,2014,2,2.36193
draft_2009_ryan_dennick_r22p662,2013,4,2014,1,1.87846
draft_2009_ryan_schimpf_r5p160,2009,0,2016,7,4.81877
draft_2009_ryan_schimpf_r5p160,2010,1,2016,6,4.24021
draft_2009_ryan_schimpf_r5p160,2011,2,2016,5,3.12596
draft_2009_ryan_schimpf_r5p160,2012,3,2016,4,2.65053
draft_2009_ryan_schimpf_r5p160,2013,4,2016,3,2.16552
draft_2009_ryan_schimpf_r5p160,2014,5,2016,2,1.75735
draft_2009_ryan_schimpf_r5p160,2015,6,2016,1,1.67012
draft_2009_tommy_joseph_r2p55,2009,0,2016,7,5.17266
draft_2009_tommy_joseph_r2p55,2010,1,2016,6,5.28303
draft_2009_tommy_joseph_r2p55,2011,2,2016,5,2.95872
draft_2009_tommy_joseph_r2p55,2012,3,2016,4,2.28998
draft_2009_tommy_joseph_r2p55,2013,4,2016,3,2.12725
draft_2009_tommy_joseph_r2p55,2014,5,2016,2,1.99062
draft_2009_tommy_joseph_r2p55,2015,6,2016,1,1.95144
draft_2010_aaron_barrett_r9p266,2010,0,2014,4,5.35857
draft_2010_aaron_barrett_r9p266,2011,1,2014,3,4.65865
draft_2010_aaron_barrett_r9p266,2012,2,2014,2,3.24864
draft_2010_aaron_barrett_r9p266,2013,3,2014,1,1.99547
draft_2010_adam_liberatore_r21p641,2010,0,2015,5,5.26803
draft_2010_adam_liberatore_r21p641,2011,1,2015,4,3.65059
draft_2010_adam_liberatore_r21p641,2012,2,2015,3,2.59121
draft_2010_adam_liberatore_r21p641,2013,3,2015,2,1.97779
draft_2010_adam_liberatore_r21p641,2014,4,2015,1,1.79678
draft_2010_akeel_morris_r10p302,2010,0,2015,5,5.20414
draft_2010_akeel_morris_r10p302,2011,1,2015,4,5.04951
draft_2010_akeel_morris_r10p302,2012,2,2015,3,4.87884
draft_2010_akeel_morris_r10p302,2013,3,2015,2,3.95883
draft_2010_akeel_morris_r10p302,2014,4,2015,1,3.4249
draft_2010_brett_eibner_r2p54,2010,0,2016,6,5.04566
draft_2010_brett_eibner_r2p54,2011,1,2016,5,4.34572
draft_2010_brett_eibner_r2p54,2012,2,2016,4,3.36261
draft_2010_brett_eibner_r2p54,2013,3,2016,3,2.2304
draft_2010_brett_eibner_r2p54,2014,4,2016,2,2.02568
draft_2010_brett_eibner_r2p54,2015,5,2016,1,1.44145
draft_2010_cameron_rupp_r3p108,2010,0,2013,3,5.60575
draft_2010_cameron_rupp_r3p108,2011,1,2013,2,4.04781
draft_2010_cameron_rupp_r3p108,2012,2,2013,1,3.24566
draft_2010_chad_bettis_r2p76,2010,0,2013,3,4.05512
draft_2010_chad_bettis_r2p76,2011,1,2013,2,2.41504
