snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R2-R3,MLB_DEBUT,95,99,95-99%,0.20444505397780496,0.32436520565488713,0.28210202210895086,4,0,0.0,0.5714285714285714,0.0,False
2,R2-R3,MLB_DEBUT,99,100,99-100%,0.005404272443600033,0.005404272443600033,0.005404272443600033,1,1,1.0,0.5714285714285714,1.75,False
2,R2-R3,ESTABLISHED_MLB,0,10,0-10%,7.434015691746263,8.731178882577586,7.987540260490988,10,4,0.4,0.16326530612244897,2.45,False
2,R2-R3,ESTABLISHED_MLB,10,20,10-20%,6.558419163512849,7.3226233343178135,6.878539846946923,10,3,0.3,0.16326530612244897,1.8375000000000001,False
2,R2-R3,ESTABLISHED_MLB,20,30,20-30%,6.205658734700175,6.538470188484811,6.378328992734016,9,5,0.5555555555555556,0.16326530612244897,3.402777777777778,False
2,R2-R3,ESTABLISHED_MLB,30,40,30-40%,5.823550582655938,6.184485894384014,6.007449317543286,10,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,40,50,40-50%,5.200922762617146,5.728137583980534,5.477942478980475,10,1,0.1,0.16326530612244897,0.6125,False
2,R2-R3,ESTABLISHED_MLB,50,60,50-60%,4.683047321979459,5.1736252088312575,4.992325623767561,10,2,0.2,0.16326530612244897,1.225,False
2,R2-R3,ESTABLISHED_MLB,60,70,60-70%,3.654342713389464,4.643844008671675,4.2771982705697,10,1,0.1,0.16326530612244897,0.6125,False
2,R2-R3,ESTABLISHED_MLB,70,80,70-80%,2.6577384408831533,3.59381798509187,3.068847786716521,9,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,80,90,80-90%,0.9883183179284516,2.565230166873518,1.8302972587324386,10,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,90,95,90-95%,0.6126405859491877,0.9644704605093573,0.7643899605700181,5,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,95,99,95-99%,0.20444505397780496,0.32436520565488713,0.28210202210895086,4,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,99,100,99-100%,0.005404272443600033,0.005404272443600033,0.005404272443600033,1,0,0.0,0.16326530612244897,0.0,False
