snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R2-R3,ESTABLISHED_MLB,40,50,40-50%,4.212072524964596,5.949354440869622,5.170600985753696,10,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,50,60,50-60%,2.2209479417796394,4.047457897604648,3.019223654400059,10,2,0.2,0.16326530612244897,1.225,False
2,R2-R3,ESTABLISHED_MLB,60,70,60-70%,1.2000079062651643,2.1738216268829595,1.6936965696262931,10,1,0.1,0.16326530612244897,0.6125,False
2,R2-R3,ESTABLISHED_MLB,70,80,70-80%,0.3546969988973915,1.0805839854876058,0.5912651890573446,9,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,80,90,80-90%,0.1384468503806212,0.3452437009731615,0.24622711464547503,10,1,0.1,0.16326530612244897,0.6125,False
2,R2-R3,ESTABLISHED_MLB,90,95,90-95%,0.05823290989650737,0.11185681473220227,0.07671288401353524,5,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,95,99,95-99%,0.02635386664382605,0.05508404588379978,0.04283741886507836,4,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,ESTABLISHED_MLB,99,100,99-100%,-0.012493572399106145,-0.012493572399106145,-0.012493572399106145,1,0,0.0,0.16326530612244897,0.0,False
2,R2-R3,STAR_PLUS_ELITE,0,10,0-10%,8.735435260404824,9.921596375026002,9.112786615857202,10,2,0.2,0.02040816326530612,9.8,False
2,R2-R3,STAR_PLUS_ELITE,10,20,10-20%,7.771523686795209,8.670518004972402,8.249829951078471,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,20,30,20-30%,7.121019729527744,7.7334970494813735,7.400064765911676,9,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,30,40,30-40%,5.988965937040759,6.930816024386857,6.445327372202149,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,40,50,40-50%,4.212072524964596,5.949354440869622,5.170600985753696,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,50,60,50-60%,2.2209479417796394,4.047457897604648,3.019223654400059,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,60,70,60-70%,1.2000079062651643,2.1738216268829595,1.6936965696262931,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,70,80,70-80%,0.3546969988973915,1.0805839854876058,0.5912651890573446,9,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,80,90,80-90%,0.1384468503806212,0.3452437009731615,0.24622711464547503,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,90,95,90-95%,0.05823290989650737,0.11185681473220227,0.07671288401353524,5,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,95,99,95-99%,0.02635386664382605,0.05508404588379978,0.04283741886507836,4,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,99,100,99-100%,-0.012493572399106145,-0.012493572399106145,-0.012493572399106145,1,0,0.0,0.02040816326530612,0.0,False
2,R4-R10,TOP_100_PROSPECT,0,10,0-10%,7.136164020833781,9.736054489024731,8.055358238953024,28,1,0.03571428571428571,0.007194244604316547,4.9642857142857135,False
2,R4-R10,TOP_100_PROSPECT,10,20,10-20%,3.2288154527686164,6.562990502233381,4.66204104635649,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,20,30,20-30%,1.577071870185722,3.1541836650537207,2.35125628444036,27,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,30,40,30-40%,0.8134869371143236,1.5725744954902257,1.0896632751106627,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,40,50,40-50%,0.5102458887122909,0.791100759162469,0.6564180251100816,28,0,0.0,0.007194244604316547,0.0,False
