scorer,event,h,n,pos,base,auc,ap,brier,calib
"E_cal(OOF,honest)",TOP_100_PROSPECT,6,18863,302,0.01601017865662938,0.9808838656572154,0.6151764573159364,0.009361224054454937,0.9402992250776859
"E_cal(OOF,honest)",TOP_100_PROSPECT,7,17518,296,0.016896906039502228,0.9798770507239327,0.6094957075575747,0.009965918921682405,0.9363343790125189
"E_cal(OOF,honest)",TOP_100_PROSPECT,8,16155,285,0.017641597028783658,0.978943167622901,0.6126287571807633,0.010411561050043767,0.9308389269970947
"E_cal(OOF,honest)",TOP_100_PROSPECT,9,14780,272,0.018403247631935047,0.9779029115781963,0.6091075126865828,0.01093110093838616,0.928344899837623
"E_cal(OOF,honest)",TOP_100_PROSPECT,10,13404,256,0.019098776484631454,0.9758975937404929,0.6018103165043444,0.011447396082611448,0.9496597348815393
"E_cal(OOF,honest)",MLB_DEBUT,1,23864,650,0.027237680187730474,0.9683558661550391,0.5278595899465083,0.017705331576323393,0.9986959775797655
"E_cal(OOF,honest)",MLB_DEBUT,2,23192,1281,0.05523456364263539,0.9601053563113939,0.6358290946139665,0.030872422583563777,0.9566804640662683
"E_cal(OOF,honest)",MLB_DEBUT,3,22409,1852,0.08264536570128074,0.9499647689808592,0.6817961737629146,0.04304964115122974,0.9541620297396853
"E_cal(OOF,honest)",MLB_DEBUT,4,21482,2252,0.10483195233218509,0.9436822668288615,0.7000217732064674,0.05271326640402393,0.9533682617388185
"E_cal(OOF,honest)",MLB_DEBUT,5,20398,2456,0.12040396117266398,0.9403339029997855,0.7107794259460494,0.05905580008958214,0.9521987101304874
"E_cal(OOF,honest)",MLB_DEBUT,6,19155,2508,0.13093187157400157,0.9389374677430373,0.7214969923228783,0.06288286352511273,0.9602292552784918
"E_cal(OOF,honest)",MLB_DEBUT,7,17790,2463,0.13844856661045532,0.9372627326528266,0.726296683152089,0.06586483106701344,0.9505907232851377
"E_cal(OOF,honest)",MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9354513239017325,0.7259237895281314,0.06843988861359017,0.9459882796876485
"E_cal(OOF,honest)",MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9332437055030613,0.7238233513741632,0.07101618455421937,0.9405049575956359
"E_cal(OOF,honest)",MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9303229801080803,0.7213969205413167,0.07378835035077125,0.9458889189504261
"E_cal(OOF,honest)",ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.9795107161818538,0.1129428191987972,0.0002420278207172584,0.9902637200339267
"E_cal(OOF,honest)",ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.969779603117262,0.2597782694624672,0.002743531286542418,0.7967199513741764
"E_cal(OOF,honest)",ESTABLISHED_MLB,3,22409,238,0.010620732741309296,0.9674594793941211,0.33749903835536954,0.00840032255783945,0.901882328899882
"E_cal(OOF,honest)",ESTABLISHED_MLB,4,21482,446,0.020761567824224933,0.9585790683833053,0.4056508931218881,0.01541060807281771,0.8735831546502226
"E_cal(OOF,honest)",ESTABLISHED_MLB,5,20398,640,0.03137562506128052,0.9494636270751089,0.4363523745179808,0.02247987423095548,0.876554856502532
"E_cal(OOF,honest)",ESTABLISHED_MLB,6,19155,793,0.04139911250326286,0.9423406569271783,0.4655117181298436,0.02877315321141657,0.8939955298783613
"E_cal(OOF,honest)",ESTABLISHED_MLB,7,17790,895,0.05030916245081506,0.9400725149254102,0.4943528748043323,0.03402789105994748,0.8835352699631788
"E_cal(OOF,honest)",ESTABLISHED_MLB,8,16407,948,0.05778021576156519,0.9370859300346118,0.507255841789307,0.038506711540245424,0.885016608952039
"E_cal(OOF,honest)",ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.9332611998080649,0.5075310575780568,0.042573594390749335,0.8785223118526062
"E_cal(OOF,honest)",ESTABLISHED_MLB,10,13617,950,0.06976573400895938,0.9288877439513364,0.5101590177660038,0.04627096232729728,0.8688980613468092
