player_id,as_of,source,overall_rank,org_rank,list_size,org_rank_1y_ago,org_rank_2y_ago,org_rank_delta_1y,org_rank_delta_2y,mlbam_id,tbc_player_id,team,matched,match_method
draft_2023_hiro_wyatt_r3p75,2025-01-01,Baseball America,,16,30,26,,10,,702965,315637,Kansas City Royals,1,mlbam
ifa_829096,2025-01-01,Baseball America,,17,30,,,,,829096,345752,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2025-01-01,Baseball America,,18,30,2,5,-16,-13,700924,237218,Kansas City Royals,1,mlbam
ifa_702373,2025-01-01,Baseball America,,19,30,,,,,702373,238000,Kansas City Royals,1,mlbam
draft_2023_carson_roccaforte_r2p66,2025-01-01,Baseball America,,20,30,15,,-5,,811287,229159,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2025-01-01,Baseball America,,21,30,14,21,-7,0,800051,284764,Kansas City Royals,1,mlbam
ifa_679883,2025-01-01,Baseball America,,22,30,,,,,679883,216436,Kansas City Royals,1,mlbam
ifa_829081,2025-01-01,Baseball America,,23,30,,,,,829081,345749,Kansas City Royals,1,mlbam
ifa_694187,2025-01-01,Baseball America,,24,30,21,,-3,,694187,232850,Kansas City Royals,1,mlbam
ifa_808706,2025-01-01,Baseball America,,25,30,,,,,808706,292898,Kansas City Royals,1,mlbam
ifa_821716,2025-01-01,Baseball America,,26,30,25,,-1,,821716,322173,Kansas City Royals,1,mlbam
ifa_830402,2025-01-01,Baseball America,,27,30,,,,,830402,345748,Kansas City Royals,1,mlbam
ifa_805615,2025-01-01,Baseball America,,28,30,,,,,805615,284383,Kansas City Royals,1,mlbam
draft_2023_hunter_owen_r4p106,2025-01-01,Baseball America,,29,30,,,,,694818,231599,Kansas City Royals,1,draft
draft_2024_lp_langevin_r4p105,2025-01-01,Baseball America,,30,30,,,,,692137,300940,Kansas City Royals,1,mlbam
draft_2024_jac_caglianone_r1p6,2025-01-01,ESPN,29,1,10,,,,,695506,241070,Kansas City Royals,1,mlbam
draft_2023_blake_mitchell_r1p8,2025-01-01,ESPN,42,2,10,3,,1,,805810,315612,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2025-01-01,ESPN,,3,10,1,,-2,,695600,233204,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2025-01-01,ESPN,,4,10,21,,17,,695667,233201,Kansas City Royals,1,mlbam
draft_2024_david_shields_r2p41,2025-01-01,ESPN,,5,10,,,,,815789,331431,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2025-01-01,ESPN,,6,10,28,,22,,686632,224283,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2025-01-01,ESPN,,7,10,15,,8,,800051,284764,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2025-01-01,ESPN,,8,10,20,,12,,702070,219606,Kansas City Royals,1,mlbam
draft_2022_javier_vaz_r15p445,2025-01-01,ESPN,,9,10,8,,-1,,805834,231591,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2025-01-01,ESPN,,10,10,10,,0,,688457,225287,Kansas City Royals,1,mlbam
draft_2024_jac_caglianone_r1p6,2025-01-01,MLB Pipeline,22,1,30,,,,,695506,241070,Kansas City Royals,1,mlbam
draft_2023_blake_mitchell_r1p8,2025-01-01,MLB Pipeline,48,2,30,1,,-1,,805810,315612,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2025-01-01,MLB Pipeline,86,3,30,11,13,8,10,695600,233204,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2025-01-01,MLB Pipeline,,4,30,4,2,0,-2,695667,233201,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2025-01-01,MLB Pipeline,,5,30,21,28,16,23,702070,219606,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2025-01-01,MLB Pipeline,,6,30,8,1,2,-5,688457,225287,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2025-01-01,MLB Pipeline,,7,30,25,,18,,686632,224283,Kansas City Royals,1,mlbam
draft_2024_david_shields_r2p41,2025-01-01,MLB Pipeline,,8,30,,,,,815789,331431,Kansas City Royals,1,mlbam
draft_2023_blake_wolters_r2p44,2025-01-01,MLB Pipeline,,9,30,7,,-2,,806265,315604,Kansas City Royals,1,mlbam
,2025-01-01,MLB Pipeline,,10,30,15,,5,,808675,292985,Kansas City Royals,0,
ifa_815902,2025-01-01,MLB Pipeline,,11,30,9,,-2,,815902,316874,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2025-01-01,MLB Pipeline,,12,30,5,6,-7,-6,700924,237218,Kansas City Royals,1,mlbam
draft_2022_javier_vaz_r15p445,2025-01-01,MLB Pipeline,,13,30,16,,3,,805834,231591,Kansas City Royals,1,mlbam
draft_2024_drew_beam_r3p76,2025-01-01,MLB Pipeline,,14,30,,,,,701795,243595,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2025-01-01,MLB Pipeline,,15,30,13,18,-2,3,800051,284764,Kansas City Royals,1,mlbam
draft_2023_hiro_wyatt_r3p75,2025-01-01,MLB Pipeline,,16,30,26,,10,,702965,315637,Kansas City Royals,1,mlbam
ifa_821716,2025-01-01,MLB Pipeline,,17,30,,,,,821716,322173,Kansas City Royals,1,mlbam
ifa_702373,2025-01-01,MLB Pipeline,,18,30,,,,,702373,238000,Kansas City Royals,1,mlbam
ifa_679883,2025-01-01,MLB Pipeline,,19,30,,,,,679883,216436,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2025-01-01,MLB Pipeline,,20,30,12,26,-8,6,669441,215830,Kansas City Royals,1,mlbam
draft_2023_carson_roccaforte_r2p66,2025-01-01,MLB Pipeline,,21,30,17,,-4,,811287,229159,Kansas City Royals,1,mlbam
draft_2023_hunter_owen_r4p106,2025-01-01,MLB Pipeline,,22,30,23,,1,,694818,231599,Kansas City Royals,1,draft
ifa_808706,2025-01-01,MLB Pipeline,,23,30,,,,,808706,292898,Kansas City Royals,1,mlbam
draft_2021_tyson_guerrero_r12p349,2025-01-01,MLB Pipeline,,24,30,30,,6,,694553,220910,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2025-01-01,MLB Pipeline,,25,30,10,8,-15,-17,694355,219008,Kansas City Royals,1,mlbam
draft_2024_lp_langevin_r4p105,2025-01-01,MLB Pipeline,,26,30,,,,,692137,300940,Kansas City Royals,1,mlbam
ifa_694187,2025-01-01,MLB Pipeline,,27,30,28,27,1,0,694187,232850,Kansas City Royals,1,mlbam
draft_2021_eric_cerantola_r5p139,2025-01-01,MLB Pipeline,,28,30,27,,-1,,672021,216085,Kansas City Royals,1,mlbam
ifa_805870,2025-01-01,MLB Pipeline,,29,30,,,,,805870,284518,Kansas City Royals,1,mlbam
draft_2023_spencer_nivens_r5p142,2025-01-01,MLB Pipeline,,30,30,,,,,811289,231369,Kansas City Royals,1,mlbam
draft_2023_blake_mitchell_r1p8,2024-01-01,Baseball America,,1,30,,,,,805810,315612,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2024-01-01,Baseball America,,2,30,5,7,3,5,700924,237218,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2024-01-01,Baseball America,,3,30,8,12,5,9,679845,215464,Kansas City Royals,1,mlbam
draft_2022_cayden_wallace_r2p49,2024-01-01,Baseball America,,4,30,2,,-2,,691024,228442,Kansas City Royals,1,mlbam
draft_2019_anthony_veneziano_r10p289,2024-01-01,Baseball America,,5,30,,21,,16,685107,205351,Kansas City Royals,1,mlbam
ifa_815902,2024-01-01,Baseball America,,6,30,,,,,815902,316874,Kansas City Royals,1,mlbam
draft_2022_mason_barnett_r3p87,2024-01-01,Baseball America,,7,30,20,,13,,686930,224582,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2024-01-01,Baseball America,,8,30,26,,18,,669441,215830,Kansas City Royals,1,mlbam
draft_2023_blake_wolters_r2p44,2024-01-01,Baseball America,,9,30,,,,,806265,315604,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2024-01-01,Baseball America,,10,30,1,,-9,,688457,225287,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2024-01-01,Baseball America,,11,30,4,8,-7,-3,695667,233201,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2024-01-01,Baseball America,,12,30,10,16,-2,4,695600,233204,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2024-01-01,Baseball America,,13,30,7,,-6,,694355,219008,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2024-01-01,Baseball America,,14,30,21,,7,,800051,284764,Kansas City Royals,1,mlbam
draft_2023_carson_roccaforte_r2p66,2024-01-01,Baseball America,,15,30,,,,,811287,229159,Kansas City Royals,1,mlbam
draft_2022_javier_vaz_r15p445,2024-01-01,Baseball America,,16,30,,,,,805834,231591,Kansas City Royals,1,mlbam
draft_2019_john_mcmillon_r11p322,2024-01-01,Baseball America,,17,30,,,,,669111,204080,Kansas City Royals,1,mlbam
draft_2020_will_klein_r5p135,2024-01-01,Baseball America,,18,30,,18,,0,694361,213631,Kansas City Royals,1,mlbam
draft_2018_jonathan_bowlan_r2p58,2024-01-01,Baseball America,,19,30,11,9,-8,-10,680742,200692,Kansas City Royals,1,mlbam
draft_2022_david_sandlin_r11p325,2024-01-01,Baseball America,,20,30,,,,,689818,240416,Kansas City Royals,1,mlbam
ifa_694187,2024-01-01,Baseball America,,21,30,,25,,4,694187,232850,Kansas City Royals,1,mlbam
,2024-01-01,Baseball America,,22,30,,,,,808675,292985,Kansas City Royals,0,
draft_2021_noah_cameron_r7p199,2024-01-01,Baseball America,,23,30,23,,0,,702070,219606,Kansas City Royals,1,mlbam
draft_2017_matt_sauer_r2p54,2024-01-01,Baseball America,,24,30,,,,,669422,209834,Kansas City Royals,1,mlbam
ifa_821716,2024-01-01,Baseball America,,25,30,,,,,821716,322173,Kansas City Royals,1,mlbam
draft_2023_hiro_wyatt_r3p75,2024-01-01,Baseball America,,26,30,,,,,702965,315637,Kansas City Royals,1,mlbam
draft_2021_peyton_wilson_r2p66,2024-01-01,Baseball America,,27,30,25,,-2,,686523,224568,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2024-01-01,Baseball America,,28,30,29,,1,,686632,224283,Kansas City Royals,1,mlbam
draft_2022_henry_williams_r3p91,2024-01-01,Baseball America,,29,30,,,,,689275,224609,Kansas City Royals,1,draft
draft_2021_tyson_guerrero_r12p349,2024-01-01,Baseball America,,30,30,,,,,694553,220910,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2024-01-01,ESPN,,1,29,,,,,695600,233204,Kansas City Royals,1,mlbam
draft_2022_mason_barnett_r3p87,2024-01-01,ESPN,,2,29,,,,,686930,224582,Kansas City Royals,1,mlbam
draft_2023_blake_mitchell_r1p8,2024-01-01,ESPN,,3,29,,,,,805810,315612,Kansas City Royals,1,mlbam
draft_2022_cayden_wallace_r2p49,2024-01-01,ESPN,,4,29,,,,,691024,228442,Kansas City Royals,1,mlbam
draft_2022_david_sandlin_r11p325,2024-01-01,ESPN,,5,29,,,,,689818,240416,Kansas City Royals,1,mlbam
draft_2023_blake_wolters_r2p44,2024-01-01,ESPN,,6,29,,,,,806265,315604,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2024-01-01,ESPN,,7,29,,,,,679845,215464,Kansas City Royals,1,mlbam
draft_2022_javier_vaz_r15p445,2024-01-01,ESPN,,8,29,,,,,805834,231591,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2024-01-01,ESPN,,9,29,,,,,694355,219008,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2024-01-01,ESPN,,10,29,,,,,688457,225287,Kansas City Royals,1,mlbam
,2024-01-01,ESPN,,11,29,,,,,808675,292985,Kansas City Royals,0,
ifa_815902,2024-01-01,ESPN,,12,29,,,,,815902,316874,Kansas City Royals,1,mlbam
ifa_650485,2024-01-01,ESPN,,13,29,,,,,674444,210645,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2024-01-01,ESPN,,14,29,,,,,669441,215830,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2024-01-01,ESPN,,15,29,,,,,800051,284764,Kansas City Royals,1,mlbam
draft_2023_hiro_wyatt_r3p75,2024-01-01,ESPN,,16,29,,,,,702965,315637,Kansas City Royals,1,mlbam
draft_2023_carson_roccaforte_r2p66,2024-01-01,ESPN,,17,29,,,,,811287,229159,Kansas City Royals,1,mlbam
draft_2018_jonathan_bowlan_r2p58,2024-01-01,ESPN,,18,29,,,,,680742,200692,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2024-01-01,ESPN,,19,29,,,,,700924,237218,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2024-01-01,ESPN,,20,29,,,,,702070,219606,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2024-01-01,ESPN,,21,29,,,,,695667,233201,Kansas City Royals,1,mlbam
ifa_679883,2024-01-01,ESPN,,22,29,,,,,679883,216436,Kansas City Royals,1,mlbam
draft_2023_jared_dickey_r11p319,2024-01-01,ESPN,,23,29,,,,,801406,232919,Kansas City Royals,1,mlbam
draft_2021_peyton_wilson_r2p66,2024-01-01,ESPN,,24,29,,,,,686523,224568,Kansas City Royals,1,mlbam
draft_2017_matt_sauer_r2p54,2024-01-01,ESPN,,25,29,,,,,669422,209834,Kansas City Royals,1,mlbam
draft_2023_hunter_owen_r4p106,2024-01-01,ESPN,,26,29,,,,,694818,231599,Kansas City Royals,1,draft
draft_2019_john_mcmillon_r11p322,2024-01-01,ESPN,,27,29,,,,,669111,204080,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2024-01-01,ESPN,,28,29,,,,,686632,224283,Kansas City Royals,1,mlbam
draft_2020_will_klein_r5p135,2024-01-01,ESPN,,29,29,,,,,694361,213631,Kansas City Royals,1,mlbam
draft_2023_blake_mitchell_r1p8,2024-01-01,MLB Pipeline,94,1,30,,,,,805810,315612,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2024-01-01,MLB Pipeline,,2,30,4,6,2,4,679845,215464,Kansas City Royals,1,mlbam
draft_2022_cayden_wallace_r2p49,2024-01-01,MLB Pipeline,,3,30,3,,0,,691024,228442,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2024-01-01,MLB Pipeline,,4,30,2,11,-2,7,695667,233201,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2024-01-01,MLB Pipeline,,5,30,6,8,1,3,700924,237218,Kansas City Royals,1,mlbam
draft_2022_mason_barnett_r3p87,2024-01-01,MLB Pipeline,,6,30,22,,16,,686930,224582,Kansas City Royals,1,mlbam
draft_2023_blake_wolters_r2p44,2024-01-01,MLB Pipeline,,7,30,,,,,806265,315604,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2024-01-01,MLB Pipeline,,8,30,1,,-7,,688457,225287,Kansas City Royals,1,mlbam
ifa_815902,2024-01-01,MLB Pipeline,,9,30,,,,,815902,316874,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2024-01-01,MLB Pipeline,,10,30,8,29,-2,19,694355,219008,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2024-01-01,MLB Pipeline,,11,30,13,17,2,6,695600,233204,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2024-01-01,MLB Pipeline,,12,30,26,,14,,669441,215830,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2024-01-01,MLB Pipeline,,13,30,18,,5,,800051,284764,Kansas City Royals,1,mlbam
draft_2019_anthony_veneziano_r10p289,2024-01-01,MLB Pipeline,,14,30,,18,,4,685107,205351,Kansas City Royals,1,mlbam
,2024-01-01,MLB Pipeline,,15,30,,,,,808675,292985,Kansas City Royals,0,
draft_2022_javier_vaz_r15p445,2024-01-01,MLB Pipeline,,16,30,,,,,805834,231591,Kansas City Royals,1,mlbam
draft_2023_carson_roccaforte_r2p66,2024-01-01,MLB Pipeline,,17,30,,,,,811287,229159,Kansas City Royals,1,mlbam
draft_2019_john_mcmillon_r11p322,2024-01-01,MLB Pipeline,,18,30,,,,,669111,204080,Kansas City Royals,1,mlbam
draft_2020_will_klein_r5p135,2024-01-01,MLB Pipeline,,19,30,,20,,1,694361,213631,Kansas City Royals,1,mlbam
draft_2023_trevor_werner_r7p199,2024-01-01,MLB Pipeline,,20,30,,,,,687731,224427,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2024-01-01,MLB Pipeline,,21,30,28,,7,,702070,219606,Kansas City Royals,1,mlbam
draft_2017_matt_sauer_r2p54,2024-01-01,MLB Pipeline,,22,30,,,,,669422,209834,Kansas City Royals,1,mlbam
draft_2023_hunter_owen_r4p106,2024-01-01,MLB Pipeline,,23,30,,,,,694818,231599,Kansas City Royals,1,draft
draft_2021_peyton_wilson_r2p66,2024-01-01,MLB Pipeline,,24,30,21,15,-3,-9,686523,224568,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2024-01-01,MLB Pipeline,,25,30,,,,,686632,224283,Kansas City Royals,1,mlbam
draft_2023_hiro_wyatt_r3p75,2024-01-01,MLB Pipeline,,26,30,,,,,702965,315637,Kansas City Royals,1,mlbam
draft_2021_eric_cerantola_r5p139,2024-01-01,MLB Pipeline,,27,30,,,,,672021,216085,Kansas City Royals,1,mlbam
ifa_694187,2024-01-01,MLB Pipeline,,28,30,27,21,-1,-7,694187,232850,Kansas City Royals,1,mlbam
draft_2022_henry_williams_r3p91,2024-01-01,MLB Pipeline,,29,30,,,,,689275,224609,Kansas City Royals,1,draft
draft_2021_tyson_guerrero_r12p349,2024-01-01,MLB Pipeline,,30,30,,,,,694553,220910,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2023-01-01,Baseball America,97,1,30,,,,,688457,225287,Kansas City Royals,1,mlbam
draft_2022_cayden_wallace_r2p49,2023-01-01,Baseball America,,2,30,,,,,691024,228442,Kansas City Royals,1,mlbam
draft_2017_drew_waters_r2p41,2023-01-01,Baseball America,,3,30,,,,,671221,209827,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2023-01-01,Baseball America,,4,30,8,,4,,695667,233201,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2023-01-01,Baseball America,,5,30,7,,2,,700924,237218,Kansas City Royals,1,mlbam
ifa_672580,2023-01-01,Baseball America,,6,30,28,,22,,672580,210743,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2023-01-01,Baseball America,,7,30,,,,,694355,219008,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2023-01-01,Baseball America,,8,30,12,8,4,0,679845,215464,Kansas City Royals,1,mlbam
ifa_672582,2023-01-01,Baseball America,,9,30,20,26,11,17,672582,211280,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2023-01-01,Baseball America,,10,30,16,,6,,695600,233204,Kansas City Royals,1,mlbam
draft_2018_jonathan_bowlan_r2p58,2023-01-01,Baseball America,,11,30,9,10,-2,-1,680742,200692,Kansas City Royals,1,mlbam
draft_2020_asa_lacy_r1p4,2023-01-01,Baseball America,,12,30,2,3,-10,-9,669370,210126,Kansas City Royals,1,mlbam
draft_2020_beck_way_r4p129,2023-01-01,Baseball America,,13,30,,,,,694360,228897,Kansas City Royals,1,mlbam
draft_2019_alec_marsh_r2p70,2023-01-01,Baseball America,,14,30,11,12,-3,-2,679525,205631,Kansas City Royals,1,mlbam
draft_2021_andrew_hoffmann_r12p367,2023-01-01,Baseball America,,15,30,,,,,694851,220285,Kansas City Royals,1,mlbam
ifa_674674,2023-01-01,Baseball America,,16,30,,,,,674674,204551,Kansas City Royals,1,mlbam
draft_2018_jackson_kowar_r1p33,2023-01-01,Baseball America,,17,30,5,4,-12,-13,663804,197520,Kansas City Royals,1,mlbam
ifa_666721,2023-01-01,Baseball America,,18,30,,,,,666721,204378,Kansas City Royals,1,mlbam
ifa_678746,2023-01-01,Baseball America,,19,30,,,,,678746,216786,Kansas City Royals,1,mlbam
draft_2022_mason_barnett_r3p87,2023-01-01,Baseball America,,20,30,,,,,686930,224582,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2023-01-01,Baseball America,,21,30,,,,,800051,284764,Kansas City Royals,1,mlbam
draft_2021_luca_tresh_r17p499,2023-01-01,Baseball America,,22,30,,,,,681123,218732,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2023-01-01,Baseball America,,23,30,,,,,702070,219606,Kansas City Royals,1,mlbam
draft_2016_samad_taylor_r10p302,2023-01-01,Baseball America,,24,30,,,,,669392,204006,Kansas City Royals,1,mlbam
draft_2021_peyton_wilson_r2p66,2023-01-01,Baseball America,,25,30,,,,,686523,224568,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2023-01-01,Baseball America,,26,30,,,,,669441,215830,Kansas City Royals,1,mlbam
ifa_806990,2023-01-01,Baseball America,,27,30,,,,,806990,292980,Kansas City Royals,1,mlbam
draft_2020_ben_hernandez_r2p41,2023-01-01,Baseball America,,28,30,14,14,-14,-14,690989,228439,Kansas City Royals,1,mlbam
draft_2022_steven_zobac_r4p115,2023-01-01,Baseball America,,29,30,,,,,686632,224283,Kansas City Royals,1,mlbam
ifa_691497,2023-01-01,Baseball America,,30,30,,,,,691497,237316,Kansas City Royals,1,mlbam
draft_2022_gavin_cross_r1p9,2023-01-01,MLB Pipeline,62,1,30,,,,,688457,225287,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2023-01-01,MLB Pipeline,,2,30,11,,9,,695667,233201,Kansas City Royals,1,mlbam
draft_2022_cayden_wallace_r2p49,2023-01-01,MLB Pipeline,,3,30,,,,,691024,228442,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2023-01-01,MLB Pipeline,,4,30,6,7,2,3,679845,215464,Kansas City Royals,1,mlbam
ifa_672580,2023-01-01,MLB Pipeline,,5,30,22,,17,,672580,210743,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2023-01-01,MLB Pipeline,,6,30,8,,2,,700924,237218,Kansas City Royals,1,mlbam
draft_2017_drew_waters_r2p41,2023-01-01,MLB Pipeline,,7,30,,,,,671221,209827,Kansas City Royals,1,mlbam
draft_2020_tyler_gentry_r3p76,2023-01-01,MLB Pipeline,,8,30,29,22,21,14,694355,219008,Kansas City Royals,1,mlbam
draft_2020_beck_way_r4p129,2023-01-01,MLB Pipeline,,9,30,,,,,694360,228897,Kansas City Royals,1,mlbam
draft_2020_asa_lacy_r1p4,2023-01-01,MLB Pipeline,,10,30,4,3,-6,-7,669370,210126,Kansas City Royals,1,mlbam
draft_2018_jonathan_bowlan_r2p58,2023-01-01,MLB Pipeline,,11,30,9,8,-2,-3,680742,200692,Kansas City Royals,1,mlbam
ifa_672582,2023-01-01,MLB Pipeline,,12,30,14,29,2,17,672582,211280,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2023-01-01,MLB Pipeline,,13,30,17,,4,,695600,233204,Kansas City Royals,1,mlbam
draft_2021_andrew_hoffmann_r12p367,2023-01-01,MLB Pipeline,,14,30,,,,,694851,220285,Kansas City Royals,1,mlbam
draft_2021_luca_tresh_r17p499,2023-01-01,MLB Pipeline,,15,30,28,,13,,681123,218732,Kansas City Royals,1,mlbam
ifa_674674,2023-01-01,MLB Pipeline,,16,30,,,,,674674,204551,Kansas City Royals,1,mlbam
draft_2020_ben_hernandez_r2p41,2023-01-01,MLB Pipeline,,17,30,16,15,-1,-2,690989,228439,Kansas City Royals,1,mlbam
draft_2022_charles_austin_r20p595,2023-01-01,MLB Pipeline,,18,30,,,,,800051,284764,Kansas City Royals,1,mlbam
draft_2019_alec_marsh_r2p70,2023-01-01,MLB Pipeline,,19,30,13,12,-6,-7,679525,205631,Kansas City Royals,1,mlbam
ifa_678746,2023-01-01,MLB Pipeline,,20,30,,,,,678746,216786,Kansas City Royals,1,mlbam
draft_2021_peyton_wilson_r2p66,2023-01-01,MLB Pipeline,,21,30,15,,-6,,686523,224568,Kansas City Royals,1,mlbam
draft_2022_mason_barnett_r3p87,2023-01-01,MLB Pipeline,,22,30,,,,,686930,224582,Kansas City Royals,1,mlbam
ifa_674646,2023-01-01,MLB Pipeline,,23,30,,,,,674646,207764,Kansas City Royals,1,mlbam
draft_2019_drew_parrish_r8p229,2023-01-01,MLB Pipeline,,24,30,30,,6,,669283,205769,Kansas City Royals,1,mlbam
draft_2016_samad_taylor_r10p302,2023-01-01,MLB Pipeline,,25,30,,,,,669392,204006,Kansas City Royals,1,mlbam
draft_2021_chandler_champlain_r9p273,2023-01-01,MLB Pipeline,,26,30,,,,,669441,215830,Kansas City Royals,1,mlbam
ifa_694187,2023-01-01,MLB Pipeline,,27,30,21,,-6,,694187,232850,Kansas City Royals,1,mlbam
draft_2021_noah_cameron_r7p199,2023-01-01,MLB Pipeline,,28,30,,,,,702070,219606,Kansas City Royals,1,mlbam
ifa_691497,2023-01-01,MLB Pipeline,,29,30,,,,,691497,237316,Kansas City Royals,1,mlbam
ifa_650485,2023-01-01,MLB Pipeline,,30,30,,,,,674444,210645,Kansas City Royals,1,mlbam
draft_2019_bobby_witt_jr_r1p2,2022-01-01,Baseball America,3,1,30,1,1,0,0,677951,222136,Kansas City Royals,1,mlbam
draft_2020_asa_lacy_r1p4,2022-01-01,Baseball America,,2,30,3,,1,,669370,210126,Kansas City Royals,1,mlbam
draft_2017_mj_melendez_r2p52,2022-01-01,Baseball America,42,3,30,16,12,13,9,669004,209832,Kansas City Royals,1,mlbam
draft_2017_nick_pratto_r1p14,2022-01-01,Baseball America,43,4,30,13,10,9,6,668472,209817,Kansas City Royals,1,mlbam
draft_2018_jackson_kowar_r1p33,2022-01-01,Baseball America,,5,30,4,3,-1,-2,663804,197520,Kansas City Royals,1,mlbam
draft_2018_kyle_isbel_r3p94,2022-01-01,Baseball America,,6,30,6,5,0,-1,664728,202014,Kansas City Royals,1,mlbam
draft_2021_frank_mozzicato_r1p7,2022-01-01,Baseball America,,7,30,,,,,700924,237218,Kansas City Royals,1,mlbam
draft_2021_ben_kudrna_r2p43,2022-01-01,Baseball America,,8,30,,,,,695667,233201,Kansas City Royals,1,mlbam
draft_2018_jonathan_bowlan_r2p58,2022-01-01,Baseball America,,9,30,10,11,1,2,680742,200692,Kansas City Royals,1,mlbam
draft_2019_vinnie_pasquantino_r11p319,2022-01-01,Baseball America,,10,30,,,,,686469,205338,Kansas City Royals,1,mlbam
draft_2019_alec_marsh_r2p70,2022-01-01,Baseball America,,11,30,12,23,1,12,679525,205631,Kansas City Royals,1,mlbam
draft_2020_nick_loftin_r1p32,2022-01-01,Baseball America,,12,30,8,,-4,,679845,215464,Kansas City Royals,1,mlbam
draft_2018_jon_heasley_r13p392,2022-01-01,Baseball America,,13,30,21,22,8,9,669169,208099,Kansas City Royals,1,mlbam
draft_2020_ben_hernandez_r2p41,2022-01-01,Baseball America,,14,30,14,,0,,690989,228439,Kansas City Royals,1,mlbam
draft_2024_michael_massey_r4p114,2022-01-01,Baseball America,,15,30,,,,,686681,207985,Kansas City Royals,1,mlbam
draft_2021_carter_jensen_r3p78,2022-01-01,Baseball America,,16,30,,,,,695600,233204,Kansas City Royals,1,mlbam
ifa_691179,2022-01-01,Baseball America,,17,30,7,6,-10,-11,691179,228469,Kansas City Royals,1,mlbam
