key_fangraphs,key_mlbam,name_first,name_last
1011367,121617,Tom,Saffell
1013538,123843,Walt,Walker
916,115608,Scott,Hatteberg
1010494,120722,Paul,Powell
-1,-1,Frank,Behle
1007638,117796,Fred,Link
1009984,120208,Larry,Pape
27468,672282,Reid,Detmers
1002824,112882,Cap,Crowell
1006088,116213,Paul,Howard
1003344,113409,Joe,Dobson
1002109,112163,Elio,Chacón
1010786,121019,Tony,Rego
24710,681168,Luis,Curvelo
-1,820364,Alex,Broome
9665,572804,Cody,Decker
1014102,124421,Red,Wilson
3152,446939,Ron,Flores
1006247,116375,Ham,Hyatt
602,115169,Jason,Grimsley
1003896,113973,Joe,Fagin
1008433,118616,Frank,McCue
1003439,113504,Clarence,Dow
-1,-1,Graham,Johnson
-1,492703,Nick,Young
1008394,118576,Lloyd,McClendon
1003632,113699,Jake,Early
12854,542587,Elvis,Araújo
1004068,114147,Hank,Fischer
1012137,122387,Frank,Smith
1003299,113364,Pat,Dillard
17998,664126,Pete,Fairbanks
617,150205,Orber,Moreno
1009210,119416,Jack,Morrissey
1004556,114640,Ned,Garver
1012479,122734,Fred,Stem
31989,802419,Tom,Harrington
14832,592833,Bobby,Wahl
-1,816508,J.,Wilson
1014111,124428,Walter,Wilson
1003322,113387,Gary,Disarcina
10811,592314,Mike,Foltynewicz
1005333,115446,Erik,Hanson
-1,818144,Percy,Miller
1011780,122035,Tillie,Shafer
1007895,118063,Kevin,Maas
1006700,116843,Ron,Karkovice
-1,820007,Chief,Connell
1004155,114239,Scott,Fletcher
1004791,114879,John,Gochnaur
1003578,113640,Steve,Dunn
1000572,110585,Rich,Barnes
1014004,124355,Hugh,Willingham
-1,-1,Clarence,Adams
1003042,113124,Crash,Davis
-1,816545,Phil,Williams
6124,446911,Virgil,Vasquez
1003279,113343,Jim,Dickson
1006687,116830,Harry,Kane
859,110135,Edgardo,Alfonzo
1011507,121759,Harry,Schaeffer
1006353,116482,Rick,James
1009140,119334,Rich,Morales
9957,456665,Steve,Pearce
1008432,118613,Judge,McCredie
1007081,117234,Joe,Kohlman
-1,678218,Brandon,Valenzuela
17338,650489,Willi,Castro
1004473,114558,Oscar,Gamble
1005105,115207,Frank,Grube
1009183,119370,Red,Morgan
1002629,112688,John,Corkhill
-1,492655,Kevin,Kennedy
-1,820206,Bobby,Campbell
10291,572193,Ryan,Tepera
1006940,117093,Harry,Kingman
1005698,115816,César,Hernández
1001509,111542,Delos,Brown
4900,435180,Robert,Andino
-1,817318,Dutch,Seebold
7074,457707,Trevor,Bell
1006080,116205,Frank,Howard
1005974,116094,Billy,Holm
1005161,115265,Johnny,Guzman
1007348,117505,Henry,Larkin
1013089,123365,Jim,Tobin
1004280,114362,John,Fox
1010624,120861,Joe,Rabbitt
1011642,121884,Len,Schulte
-1,819543,Wilmer,Fields
1011614,150112,Steve,Schrenk
1000810,110825,Herman,Bell
-1,817246,,Singlong
1012714,122966,Tom,Sullivan
1005964,116087,Charlie,Hollocher
1002433,112487,Vince,Coleman
1014451,124776,Guy,Zinn
1003867,113937,Joe,Evans
1007458,117606,Leron,Lee
1007255,117410,Lerrin,LaGrow
1006399,116535,Willie,Jensen
1009299,119500,Dick,Mulligan
1009591,119794,Al,Niemiec
1004747,114834,Tony,Giuliani
3585,450363,Bronson,Sardinha
1009130,134340,Trey,Moore
1007469,117614,Tom,Lee
-1,494875,James,Rowson
15156,641878,Ian,Miller
1007449,117611,Bob,Lee
1000795,110838,Steve,Bellán
-1,816423,Willie,Young
-1,819783,Denny,Despert
-1,820203,Emmet,Campbell
1002674,112734,Chip,Coulter
13485,592815,Sam,Tuivailala
-1,-1,Charley,Pride
3840,435043,Zach,Duke
31461,690829,Ben,Joyce
1009916,120135,Frank,Owen
5556,457453,Jair,Jurrjens
1010650,120885,Pat,Ragan
1764,407824,Edwin,Almonte
1009324,119521,Scott,Munninghoff
1011068,121313,Humberto,Robinson
1004247,114329,Ed,Foster
1006180,116306,John,Hummel
1008243,118426,Jimmy,Mathison
1008688,118873,Norm,McRae
1012796,123062,Ron,Swoboda
1000656,110672,Charlie,Bates
9054,475253,Justin,Smoak
-1,-1,Joe,Eddleman
1000856,110885,Rabbit,Benton
20287,666163,Ben,Rortvedt
1011189,121441,John,Roper
3621,473156,Mauro,Zárate
1009657,119864,Les,Nunamaker
4079,547749,Junichi,Tazawa
1004562,114646,Charlie,Gassaway
1001563,111594,Tommy,Brown
1009693,119898,Jack,O'Brien
3799,434592,Chris,Resop
1002009,112055,Al,Carson
1008126,118304,Connie,Marrero
-1,819990,Andy,Cooper
1006262,116391,Garey,Ingram
1007279,117435,Pete,Lamer
1005069,115168,Myron,Grimshaw
1007420,117576,Jack,Lazorko
-1,816899,Elbert,Treadway
25139,682120,Tim,Herrin
1587,407887,Tony,Alvarez
1006354,116481,Skip,James
-1,816605,Bo,Williams
1006017,116143,Mike,Hopkins
1007538,117681,Danny,Leon
1000282,110294,Fred,Applegate
8074,449172,Greg,Golson
-1,819869,,Davis
1000483,110497,Lady,Baldwin
285,407778,David,Kelton
1004769,114854,Joe,Gleason
1011850,122106,Earl,Sheely
1000588,110606,Bob,Barr
-1,-1,Greg,Mills
-1,818535,,Lee
1005839,115962,Bill,Hinchman
-1,427225,Scott,Higgins
-1,446858,Kevin,Howard
1010723,120956,Farmer,Ray
-1,820757,Alex,Albritton
-1,817367,Anastasio,Santaella
1008984,119176,Minnie,Miñoso
8254,453539,Sam,Fuld
1011570,121821,Jay,Schlueter
1010721,120951,Carl,Ray
829,116853,Steve,Karsay
-1,-1,Bill,Finneran
1002114,112168,Dave,Chalk
771,319114,Darwin,Cubillán
1008212,118392,Phil,Masi
1010731,120960,Bugs,Raymond
1004014,114089,Tom,Ferrick
-1,-1,Ed,Goeckel
1004857,114950,Ival,Goodman
1012462,122725,Bill,Steinecke
1001577,111617,Earle,Brucker
-1,-1,Robert,Bonner
1010633,120869,John,Radcliff
1007293,117447,Grover,Land
19222,669199,Lake,Bachar
15288,643256,Adam,Cimber
16350,621366,Ryan,Borucki
1001498,111533,Brant,Brown
1004310,114392,Lou,Frazier
1013708,124017,Earl,Webb
887,136607,Joe,McEwing
1000731,110748,Jim,Beattie
1012514,122773,Ace,Stewart
1008713,118899,Ray,Medeiros
1008195,118381,Rogelio,Martínez
45,150148,Rod,Barajas
1001728,111771,Paul,Burris
8219,430583,Jason,Bartlett
-1,-1,W. S.,Wyckoff
1013529,123821,Mysterious,Walker
1009127,119322,Scrappy,Moore
-1,820194,Richard,Cannon
1002234,112286,Joe,Cicero
1008621,118805,Al,McLean
1001278,111315,Jake,Boyd
13774,621107,Zach,Eflin
1013677,123988,Bob,Watson
-1,818781,,Johnson
-1,-1,Vic,Voltaggio
1004504,150193,Luis,Garcia
1008061,118236,Charlie,Manlove
1000128,110127,Pete,Alexander
1000044,110061,Bob,Adams
1000620,110637,Tom,Barry
1011668,121920,Lou,Scoffic
1010373,120603,Skip,Pitlock
1010955,282331,Paul,Rigdon
-1,820038,Phil,Cockrell
731,116338,Torii,Hunter
1000404,110423,Art,Bader
301,407578,Mark,Prior
1001009,111032,Dave,Black
1008363,118542,Jack,McCandless
1004690,114779,Jack,Gilbert
5497,503556,Marwin,González
3993,543903,Allen,Webster
1001771,111823,Bill,Butler
1006447,116581,Don,Johnson
1012365,122624,Bob,Sprout
1005385,115501,Billy,Harrell
7448,461829,Gio,Gonzalez
-1,819410,Herbert,Gay
7831,499856,Chris,Jakubauskas
-1,816854,Eduardo,Valdés
3274,502213,Nevin,Ashley
1003834,113908,Mark,Esser
1013121,123399,George,Toporcer
1000776,110796,Joe,Beggs
1010679,120911,John,Ramos
1001207,111243,Steve,Boros
1003557,113622,Vern,Duncan
1002530,112587,John,Connor
16263,607752,Sam,Travis
-1,-1,Stanley,Beckwith
1004231,114313,Bill,Forman
1009634,119840,Nelson,Norman
1011594,121845,Frank,Schneiberg
1207,150472,Ryan,Freel
1003939,114018,Sid,Farrar
1138,124482,Jay,Witasick
1014010,124320,Johnnie,Williams
867,111742,Jeromy,Burnitz
1013388,123681,Bobby,Veach
1010085,120313,Dave,Pavlas
211,461416,Will,Venable
1000123,110125,Gary,Alexander
-1,470427,Robert,Rodriguez
1002000,112049,Ralph,Carroll
1001312,111348,Mark,Bradley
-1,-1,Lanny,Harris
1010347,120577,Lip,Pike
1004641,114725,Lefty,Gervais
-1,482620,Chris,Conroy
4036,466339,Víctor,Gárate
1008108,118286,Marty,Marion
1003537,113601,Joe,Dugan
5254,543257,Robbie,Grossman
1010560,120793,Tim,Pugh
-1,816865,Cap,Tyson
1006625,116765,Spider,Jorgensen
185,113028,Johnny,Damon
15293,643355,Steve,Hathaway
1006674,116815,Jeff,Kaiser
-1,431072,Art,Santo Domingo
1007770,117935,Larry,Loughlin
1541,124234,Chris,Widger
1000703,110723,Bob,Beall
3726,458643,José,Morales
161,132260,Sidney,Ponson
1000405,110424,Lore,Bader
1006924,117074,Chick,King
784,118359,Sandy,Martínez
1005684,115802,Ray,Herbert
13475,596057,Daniel,Norris
5705,453311,Tim,Lincecum
1013046,123323,Faye,Throneberry
-1,817237,Lefty,Smart
1013416,123711,Mickey,Vernon
23592,676969,Brett,de Geus
1011715,121968,Charlie,See
1006987,117136,Bobby,Klaus
21461,663485,Cole,Sands
-1,-1,,Jeffries
1009261,119455,Bitsy,Mott
1000162,110167,Gair,Allie
12675,607309,Phil,Klein
1007282,117438,Bobby,LaMotte
16452,642226,Matt,Wotherspoon
-1,819585,Greene,Farmer
1005196,115301,Casey,Hageman
1000669,110688,Larry,Battam
13190,607179,Jordan,Weems
1007649,117809,Felipe,Lira
1599,424947,Ben,Diggins
1006432,116566,Brian,Johnson
10838,592774,Cody,Stanley
1011165,121419,John,Romano
182,112316,Tony,Clark
-1,818606,,King
-1,819114,,Hayes
1013071,123349,Tom,Timmermann
1011877,122136,Vince,Sherlock
1002983,113048,George,Darby
737,150219,Matt,Kinney
-1,662974,Jerry,White
-1,-1,Joseph,Fugere
1013585,123894,Dan,Walters
1004923,115021,Barney,Graham
-1,-1,P. J.,Carey
1002785,112844,Fred,Crolius
1000304,110319,Marcos,Armas
5485,517369,José,Pirela
1006301,116432,Shoeless Joe,Jackson
1008395,118574,Paul,McClellan
-1,818953,,Howard
1005805,115926,Palmer,Hildebrand
1002302,112336,Phil,Clark
16442,656811,Ryan,O'Hearn
14165,547007,Robert,Whalen
-1,-1,Bill,Veeck
1014130,124451,Ted,Wingfield
9154,489400,Ryan,Verdugo
19545,668665,Stephen,Nogosek
1005700,115818,Enzo,Hernández
-1,-1,Jack,Mull
9767,571825,James,Jones
1007388,117544,Doc,Lavan
-1,-1,Bud,Dawson
1013104,123381,Tim,Tolman
2668,458187,Andy,Cavazos
47,110712,Danny,Bautista
1001217,111253,Harley,Boss
1003586,113653,Ryne,Duren
-1,817890,,Page
1006388,116522,Fergie,Jenkins
16731,592499,Artie,Lewicki
1014126,124444,Robbie,Wine
-1,818712,,Johnstone
1003468,113532,Paul,Doyle
4578,517060,Pedro,Hernández
1005274,115381,Jack,Hamilton
1217,406773,Joe,Kennedy
561,115902,Richard,Hidalgo
1006729,116874,Teddy,Kearns
3536,434630,Eli,Whiteside
1000424,110444,Harvey,Bailey
1011231,121479,Sidney,Ross
1010450,120678,Darrell,Porter
-1,817428,,Rowe
1010206,120435,Pol,Perritt
1002682,112743,Stan,Coveleski
95,116100,Darren,Holmes
1001852,111896,Dick,Calmus
1000040,110043,Ace,Adams
1006148,116275,Miller,Huggins
1008666,118852,Earl,McNeely
1003177,113239,Wheezer,Dell
1007159,117312,Chuck,Kress
-1,818446,,Longford
1009754,119962,Joe,Ohl
-1,818187,Babe,Melton
1001032,111059,Walter,Blair
1012113,122365,Chris,Smith
1000896,110924,Dale,Berra
-1,819464,Jimmy,Fuller
1122,150274,Joe,Nathan
-1,816859,Eli,Underwood
16269,607644,John,Means
1002676,112737,Clint,Courtney
-1,817969,Bill,Noble
1003691,113759,Mike,Edwards
1956,124209,Matt,Whiteside
20227,673904,Jake,Walsh
4448,450825,Callix,Crabbe
15491,641487,J. P.,Crawford
1811,425511,Prentice,Redman
1011451,121704,Bill,Sarni
9433,572863,Dustin,Garneau
-1,-1,Frank,Campagna
-1,820487,Garnett,Blair
1005899,116021,Bill,Hoffer
1002315,112348,Watson,Clark
1001807,111849,Francisco,Cabrera
1001499,111536,Buster,Brown
1003337,113402,Walt,Doan
-1,-1,Bob,Hedington
1006051,116177,Ralph,Houk
-1,818824,Ralph,Jefferson
1002746,112798,Pat,Crawford
-1,-1,Frank,Sylvester
7307,489135,Jeremy,Moore
1004945,115041,Wayne,Granger
16252,607208,Trea,Turner
1008035,118215,Charlie,Maloney
3886,425856,Gavin,Floyd
1003252,113316,Rex,DeVogt
25980,683090,Matthew,Lugo
1001959,112004,Dan,Carlson
1008586,118769,Red,McKee
-1,818545,Agapito,Lázaga
541,123118,Julián,Tavárez
1004577,114661,Doc,Gautreau
291,118163,Pat,Mahomes
1006989,117139,Tom,Klawitter
8948,444553,Aneury,Rodríguez
1006375,116509,Tex,Jeanes
1005675,115789,John,Henry
1006020,116147,Jim,Hopper
-1,820253,Herbert,Buster
1012181,122475,Mike,Smithson
1006662,116805,Jake,Kafora
1010693,120926,Lenny,Randle
1007078,117231,Will,Koenigsmark
8600,430661,Dustin,McGowan
1011783,122039,Orator,Shafer
-1,-1,John,Schuester
1013343,123632,Joe,Vance
1007853,118020,Red,Lutz
1013859,124162,Charlie,White
-1,817348,George,Scales
1004029,114109,Jocko,Fields
1001790,111833,Bill,Byers
217,123660,Jason,Varitek
1013886,124207,Mark,Whiten
14503,600524,Renato,Núñez
1013325,123613,Corky,Valentine
-1,817751,,Pfiffer
-1,820088,Oscar,Childs
8846,455376,Arcenio,León
1007216,117370,Hal,Kurtz
-1,816442,Laymon,Yokely
1005304,115414,Harry,Hanebrink
381,113646,Todd,Dunwoody
1011022,121268,Bert,Roberge
1008537,118719,Art,McGovern
-1,816831,Bobby,Vandever
1011885,122141,Tim,Sherrill
1008286,118467,Bert,Maxwell
20080,661440,Mauricio,Llovera
1005114,150166,Creighton,Gubanich
12638,501992,Nate,Karns
1001219,111257,Daryl,Boston
-1,-1,Amory,Hodges
1637,425286,Wes,Obermueller
-1,-1,Roy,Majtyka
-1,-1,James,McDonald
1009449,119651,Hal,Naragon
1012749,123012,Bill,Swarback
1001306,111341,Fred,Bradley
22200,669020,Ryan,Rolison
-1,455563,Stan,Kyles
1002461,112517,Phil,Collins
1004686,114784,Billy,Gilbert
1010649,120884,Tom,Raftery
-1,819717,Charles,Dougherty
1010913,121145,J. R.,Richard
-1,-1,Dorsey,Moulder
1007234,117388,Marcel,Lachemann
394,276531,Dave,Maurer
564,276530,Scott,Linebrink
1012410,122669,Buck,Stanley
1011946,122207,Ed,Sicking
-1,820733,Hap,Allen
1001701,111761,Bill,Burns
-1,-1,Len,Riccio
1011215,121465,Steve,Rosenberg
-1,-1,John,Rice
2045,407889,Travis,Hughes
-1,819711,Andy,Drake
21446,663372,Ryan,Feltner
-1,818194,Pedro,Medina
-1,816934,Butch,Thurman
1008038,118211,Fergy,Malone
-1,-1,Jack,Stansell
1577,407790,Steve,Smyth
1006582,116715,Randy,Jones
295,119482,Bill,Mueller
1013735,124042,Bob,Weiland
1002016,112063,Howie,Carter
1014000,124287,August,Williams
1004443,114530,Denny,Galehouse
-1,819956,Charlie,Craig
1002174,112228,Virgil,Cheeves
1005110,115213,Sig,Gryska
-1,818020,,Murphy
-1,817653,O'Neal,Pullen
14391,622795,Yohander,Méndez
-1,817953,Buford,Nunley
-1,819063,Alex,Herman
-1,491917,Ron,Warner
1010936,121180,Dick,Ricketts
-1,427395,Rick,Peterson
1000388,110407,Dick,Aylward
5830,501697,Jhan,Mariñez
-1,819365,,Glover
1005489,115603,Fred,Hatfield
1001503,111559,Chris,Brown
-1,-1,,Tinney
23985,678545,Osleivis,Basabe
1009491,136261,Mike,Neill
282,114971,Tom,Gordon
1013699,124006,Jim,Weaver
24488,680474,Max,Schuemann
-1,817645,Rafael,Quintana
1824,279827,Humberto,Quintero
1008788,118976,Herm,Merritt
1002942,113008,Bud,Daley
1001127,111156,Pat,Bohen
1010883,121126,Charlie,Rhodes
1007171,117325,Gary,Kroll
1013736,124041,Ed,Weiland
1013140,123419,Paul,Toth
1008472,118653,Sandy,McDougal
1002317,112346,Willie,Clark
1011871,122132,Neill,Sheridan
1014463,124787,Bob,Zupcic
1013652,123960,Ray,Washburn
1002508,112564,Snipe,Conley
4616,431145,Russell,Martin
14765,628711,Julio,Urías
1009673,119880,Prince,Oana
1011638,121894,John,Schultz
1005908,116029,Izzy,Hoffman
-1,431085,Howard,Starkman
1005170,115278,Dave,Haas
-1,816821,Armando,Vázquez
1001690,111727,Pat,Burke
1007925,118088,Quinn,Mack
1005632,115746,Hardie,Henderson
-1,-1,Jim,Lovett
-1,817675,Al,Preston
17606,664299,Cristian,Javier
1008477,118660,Chuck,McElroy
-1,820709,Fast Ball,Anderson
1001080,111108,Wes,Blogg
-1,-1,Frank,Pulli
1002411,112464,Alex,Cole
1002874,112935,John,Cummings
-1,820659,,Artez
14379,607727,Jake,Smith
2387,276353,Brandon,Harper
1000333,110346,Jim,Asbell
19250,623508,Trent,Giambrone
-1,-1,John,McArdle
-1,665281,Brian,Walsh
1001516,111549,Fred,Brown
2914,430041,Ray,Sadler
7993,430650,Edwin,Moreno
15514,608665,Kendall,Graveman
1000981,111009,Mike,Birkbeck
-1,818461,,Lockhart
1007018,117170,Elmer,Klumpp
807,134180,Masato,Yoshii
1010477,120708,Ken,Poulsen
-1,-1,Hank,Rountree
1011996,122256,Joe,Simpson
1008650,118834,Ken,McMullen
6402,543569,Brent,Morel
1001248,111285,Ryan,Bowen
-1,819866,,Davis
1007128,117281,Brian,Kowitz
-1,817672,John Henry,Prince
1012208,122460,Syd,Smith
21924,666661,Juan,Morillo
1892,430834,Chris,Mabeus
1014087,124407,Jack,Wilson
1011892,122151,Steve,Shields
1014402,124727,Zip,Zabel
7002,519025,Will,Middlebrooks
-1,819727,,Dorney
1012132,122377,Eddie,Smith
1011194,121445,Buddy,Rosar
-1,816780,Ollie,Waldon
1009641,119850,Jim,Northrup
-1,819300,Abe,Gray
1004994,115086,Gary,Green
-1,816986,Charley,Thomas
-1,817401,Bill,Russell
1004644,114728,Al,Gettel
1388,119853,Greg,Norton
1003079,113139,Steve,Davis
-1,816489,Nip,Winters
1008646,118835,Fred,McMullin
-1,680379,John,Maffei
567,118421,T. J.,Mathews
1011341,121588,Jimmy,Ryan
1001224,111261,Derek,Botelho
1448,421104,Lee,Gardner
797,400305,Scott,Stewart
1004827,114916,Rubén,Gómez
1009262,119457,Curt,Motton
13419,572233,Christian,Walker
-1,800936,Frank,Johnson
1013257,123541,Wayne,Tyrone
1012368,122626,Freddy,Spurgeon
10044,572208,Ashur,Tolliver
5371,543633,Juan,Pérez
1002787,276052,D. T.,Cromer
1004024,114103,Clarence,Fieber
1000615,110632,Hardin,Barry
1004543,114631,Adrian,Garrett
1012530,122774,Tuffy,Stewart
1010781,121014,Rudy,Regalado
1004212,137040,P. J.,Forbes
-1,816801,Chris,Vierira
1004390,114483,Curt,Fullerton
1013493,123795,Eddie,Waitkus
-1,700712,Walbert,Ureña
1008389,118571,Joe,McClain
1004423,114509,Brent,Gaff
1013445,123745,Otto,Vogel
-1,817137,Codie,Spearman
1012779,123042,Pete,Sweeney
13674,607162,Onelki,García
-1,817129,Fred,Spearman
-1,817544,Jack,Ridley
1526,282333,Mark,Watson
22253,669308,Sean,Reynolds
-1,816435,Ed,Young
17027,657077,Alex,Verdugo
-1,817606,Connie,Rector
1004146,114228,Les,Fleming
1014051,124370,Frank,Wills
-1,492621,John,Boles
1004256,114337,Reddy,Foster
1001527,111553,Jim,Brown
1009133,119328,Bob,Moorhead
1010411,120641,John,Poff
1013821,124129,John,Weyhing
12905,548337,Logan,Verrett
1013363,123653,Andy,Van Slyke
1011954,122215,Fred,Siegel
1735,400113,Les,Walrond
1005051,115148,Sandy,Griffin
3876,455751,Bobby,Livingston
-1,-1,,Smith
2390,425833,Max,St. Pierre
4078,460370,Rafael,Pérez
1013475,123776,Jack,Wadsworth
1007210,117365,Bill,Kunkel
1014383,124715,Joel,Youngblood
1009333,119529,Red,Munson
1003128,113184,Marty,Decker
8180,543779,Kevin,Siegrist
1003090,113150,Bill,Dawley
1249,113946,Carl,Everett
1004283,114357,Pete,Fox
873,113915,Shawn,Estes
1009393,119591,Matt,Murray
-1,-1,Rudolph,Kuba
892,282993,Jason,Phillips
1011932,122189,Dave,Short
1011133,121383,Jim,Rogers
14857,573009,Joe,Mantiply
21092,663975,Nick,Duron
-1,-1,Stan,Landes
1003216,113278,Mike,DePangher
2576,470279,Yoel,Hernández
1005120,115222,Pedro,Guerrero
1009523,119727,Dan,Neumeier
4100,467683,Osiris,Matos
3870,501941,Chris,Pettit
1006140,116267,Rex,Hudson
-1,816877,Henry,Turner
83,111369,Darren,Bragg
1003665,113734,Ed,Edelen
1001462,111500,Dick,Brodowski
1007204,117358,Kenny,Kuhn
885,453186,Scott,Maine
27624,679156,Walter,Pennington
-1,819445,Angel,García
1013101,123378,José,Tolentino
1002092,112145,John,Cavanaugh
5631,461314,Matt,Kemp
1008119,118297,Gonzalo,Márquez
19710,669008,Ronnie,Dawson
1012760,123023,Evar,Swanson
581,150043,Alan,Zinter
1682,425660,José,Morban
10218,573062,Aaron,Northcraft
1009490,119691,Cecil,Neighbors
13277,572073,Joey,Rickard
1008782,118970,Ron,Meridith
1737,408047,Justin,Morneau
1002835,112893,Roy,Crumpler
1014371,124691,Del,Young
-1,-1,Red,Jones
1001367,111405,Ángel,Bravo
1005540,115656,Bob,Hazle
19358,642215,Weston,Wilson
1004828,114918,Jesse,Gonder
18399,663411,Joe,McCarthy
22304,669724,Brenan,Hanifee
3941,450527,Alex,Hinshaw
1008207,118388,Randy,Martz
-1,818346,Jack,Marshall
554,112906,Nelson,Cruz
1005106,115208,Henry,Gruber
1012654,122910,Tom,Sturdivant
12264,605396,Colton,Murray
1010805,121034,Josh,Reilly
1007071,117224,Dick,Koecher
1012516,122789,Bill,Stewart
1011148,121399,Les,Rohr
12277,599998,Leonel,Campos
25957,681006,Josh,Simpson
-1,820799,Isaac,Lane
-1,820467,George,Boggs
1003863,113934,Chick,Evans
11381,543482,Drew,Maggi
1010019,120245,Jeff,Parrett
1006862,117009,Jack,Kerins
9048,485567,Ezequiel,Carrera
1005160,115266,José,Guzmán
1006040,116166,Steve,Hosey
1010990,121236,Charlie,Ritter
862,110359,Pedro,Astacio
1007761,117925,Harry,Lord
11266,570810,Lisalverto,Bonilla
1006958,117108,Thornton,Kipper
1013118,123396,Tony,Tonneman
1010365,120594,Wally,Pipp
1013132,123412,Héctor,Torres
1002991,113057,Jack,Darragh
1013657,123964,LaRue,Washington
1002908,112973,Ed,Cushman
-1,-1,John,O'Sullivan
1002367,112420,David,Clyde
13761,608717,Chris,Stratton
1003544,113609,Jan,Dukes
1000364,110377,Don,August
23695,677592,Everson,Pereira
1003331,113397,Ken,Dixon
1006934,117077,Lee,King
1000258,110270,Mike,Andrews
-1,-1,Fred,Bell
1002725,112787,Bill,Cramer
1011765,122021,George,Seward
1002306,112342,Ron,Clark
3894,456899,Jon,Link
1009184,119377,Tom,Morgan
23793,677952,Braxton,Ashcraft
-1,817383,Ormond,Sampson
1009068,119263,Rich,Monteleone
-1,818865,Guy,Jackson
1384,122644,Matt,Stairs
1001386,111423,Bob,Brenly
-1,508413,Mike,Petraglia
1005041,115151,Frank,Griffith
-1,818685,Curtis,Jones
3912,430917,Mike,Fontenot
-1,820256,,Butler
1010791,121023,Rick,Reichardt
25434,669717,Will,Wilson
1002918,112983,Jim,Czajkowski
1005225,115329,Sammy,Hale
-1,503490,Chris,Segal
1011577,121827,Charles,Schmidt
18433,664731,P. J.,Higgins
14548,621044,Jesmuel,Valentín
1010754,120983,Glenn,Redmon
1872,425551,Choo,Freeman
1006744,116890,Bob,Keegan
12861,543685,Anthony,Rendon
1003517,113582,Monk,Dubiel
1001463,111501,Ernie,Broglio
1004990,115081,David,Green
1001691,111729,Steve,Burke
-1,-1,Jimmy,Bragan
1002989,113054,Ron,Darling
2155,430580,Alfredo,Simón
1003721,113789,Frederick,Ehlen
1012946,123218,Greg,Thayer
1010396,120627,Norman,Plitt
17736,621006,Richie,Martin
1002035,112086,Bob,Casey
-1,427000,Manny,Acta
1007446,117618,Billy,Lee
1000017,110018,Frank,Abercrombie
-1,819266,Ted,Griffith
1002281,112322,George,Clark
238,400019,Tim,Hummel
-1,-1,Roy,Tarr
491,150230,Mark,Redman
17505,660422,Jorge,Guzmán
1008162,118338,Doc,Martin
1005392,115505,Andy,Harrington
1006714,116859,Bob,Katz
25005,681909,Justin,Dean
-1,-1,J.,Helm
-1,818989,Flit,Holliday
1007161,117314,Lou,Kretlow
1001997,112041,Clay,Carroll
1011645,121892,Webb,Schultz
1009178,119372,Joe,Morgan
1003419,113484,Jerry,D'Arcy
1010379,120609,Jim,Pittsley
1007694,117857,Whitey,Lockman
1003406,113472,Bill,Doran
1001272,111310,Red,Bowser
1012287,122545,Denny,Sothern
1012723,122982,Billy,Sunday
1010528,120758,Jim,Price
1006331,116464,Pat,Jacquez
1796,430021,Juan,Domínguez
1007872,118040,Fred,Lynn
1009160,119356,Harry,Morelock
1001874,111941,Bill,Campbell
-1,818281,George,Mayo
2920,434117,Jeff,Bajenaru
22113,668390,Cole,Winn
1010790,121022,Herman,Reich
-1,-1,D. P.,Demorest
1000104,110107,Gus,Alberts
1013974,124289,Bernie,Williams
1004373,114457,Al,Froehlich
1007058,117210,Darold,Knowles
1009172,119376,Bobby,Morgan
1013053,123330,Hollis,Thurston
-1,506428,Jim,Skaalen
1005589,115704,John,Heileman
1008290,118479,Buckshot,May
1009275,119471,Ron,Mrozinski
1006959,117106,Fred,Kipp
-1,492008,Dave,Fanucchi
1000641,110662,Dick,Bass
3787,431151,David,Wright
-1,836268,Eddie,Zydowsky
469,115915,Bobby,Higginson
-1,820344,Curtis C.,Brown
1014089,124404,Jim,Wilson
8436,458669,Bryan,Price
1004520,114616,Billy,Gardner
1007339,117496,Ralph,LaPointe
1002394,112446,Dick,Cogan
1427,121357,Henry,Rodríguez
-1,-1,Drew,Coble
1003505,113569,Jim,Driscoll
1000491,110512,Art,Ball
15627,592614,Dillon,Overton
11489,572191,Michael,Taylor
1010225,120454,Chris,Peters
1003112,113171,Wayland,Dean
5219,457133,Wilkin,Ramírez
1004418,114505,Len,Gabrielson
1007261,117416,Fred,Lake
1528,424465,Runelvys,Hernández
-1,818118,George,Mitchell
1013080,123358,Eric,Tipton
1008551,118735,Thomas,Maguire
1004357,114440,Frank,Freund
-1,665298,Dexter,Kelley
11905,593525,Orlando,Calixte
1000024,110025,Shawn,Abner
1007270,117425,Ray,Lamanno
16631,656257,Jeff,Brigham
1011625,121886,Barney,Schultz
1001926,111970,Doug,Capilla
1014064,124433,Bill,Wilson
-1,427444,Brian,Runge
1001065,111092,Gary,Blaylock
1012242,122500,Charles,Snyder
-1,818195,Chick,Meade
1010937,121177,Joe,Rickert
-1,427175,Frank,Fultz
1005979,116104,Jim,Holmes
1012019,122279,Dave,Sisler
1009094,119317,Bobby,Moore
3895,542609,Enrique,Burgos
1004069,114148,Jeff,Fischer
2966,500674,Eduardo,Sánchez
1011967,122228,Eddie,Silber
933,119616,Greg,Myers
667,120051,Jesse,Orosco
-1,820622,D.,Bailey
1014342,124666,Rich,Yett
1004553,114637,Webster,Garrison
16258,607481,Aaron,Bummer
1011067,121318,Hank,Robinson
1003620,113687,John,Dyler
14103,547004,Rio,Ruiz
356,122803,Kelly,Stinnett
