player_id,snap_year,debut_year,y_fwd6_war,pred_fwd6_war,years_to_debut
draft_2011_david_chester_r33p1012,2018,1926,0.0,0.0,-92
draft_2011_david_chester_r33p1012,2019,1926,0.0,0.0,-93
draft_2011_james_jones_r33p1013,2012,2014,-1.08,0.043,2
draft_2011_james_jones_r33p1013,2013,2014,-1.08,-0.018,1
draft_2011_james_jones_r33p1013,2014,2014,-1.0,-0.076,0
draft_2011_james_jones_r33p1013,2015,2014,0.0,-0.047,-1
draft_2011_james_jones_r33p1013,2016,2014,0.0,-0.033,-2
draft_2011_james_jones_r33p1013,2017,2014,0.0,-0.065,-3
draft_2011_james_jones_r33p1013,2018,2014,0.0,-0.003,-4
draft_2011_james_jones_r33p1013,2019,2014,0.0,-0.037,-5
draft_2011_steve_selsky_r33p1015,2012,2016,-0.01,2.099,4
draft_2011_steve_selsky_r33p1015,2013,2016,-0.01,0.689,3
draft_2011_steve_selsky_r33p1015,2014,2016,-0.01,0.335,2
draft_2011_steve_selsky_r33p1015,2015,2016,-0.01,0.499,1
draft_2011_steve_selsky_r33p1015,2016,2016,-0.15,0.662,0
draft_2011_steve_selsky_r33p1015,2017,2016,0.0,0.0,-1
draft_2011_steve_selsky_r33p1015,2018,2016,0.0,0.0,-2
draft_2011_steve_selsky_r33p1015,2019,2016,0.0,0.0,-3
draft_2011_seth_lugo_r34p1032,2012,2016,4.63,-0.01,4
draft_2011_seth_lugo_r34p1032,2013,2016,6.79,0.083,3
draft_2011_seth_lugo_r34p1032,2014,2016,7.14,0.006,2
draft_2011_seth_lugo_r34p1032,2015,2016,7.92,0.098,1
draft_2011_seth_lugo_r34p1032,2016,2016,6.96,0.0,0
draft_2011_seth_lugo_r34p1032,2017,2016,8.17,-0.0,-1
draft_2011_seth_lugo_r34p1032,2018,2016,11.15,0.0,-2
draft_2011_seth_lugo_r34p1032,2019,2016,10.57,0.0,-3
draft_2011_john_schultz_r34p1033,2012,1891,0.0,0.0,-121
draft_2011_john_schultz_r34p1033,2013,1891,0.0,0.0,-122
draft_2011_john_schultz_r34p1033,2014,1891,0.0,0.0,-123
draft_2011_john_schultz_r34p1033,2015,1891,0.0,0.0,-124
draft_2011_john_schultz_r34p1033,2016,1891,0.0,0.0,-125
draft_2011_john_schultz_r34p1033,2017,1891,0.0,0.0,-126
draft_2011_john_schultz_r34p1033,2018,1891,0.0,0.0,-127
draft_2011_john_schultz_r34p1033,2019,1891,0.0,0.0,-128
draft_2011_chasen_bradford_r35p1062,2012,2017,0.85,0.043,5
draft_2011_chasen_bradford_r35p1062,2013,2017,0.92,0.041,4
draft_2011_chasen_bradford_r35p1062,2014,2017,0.92,0.201,3
draft_2011_chasen_bradford_r35p1062,2015,2017,0.92,0.189,2
draft_2011_chasen_bradford_r35p1062,2016,2017,0.92,0.139,1
draft_2011_chasen_bradford_r35p1062,2017,2017,0.66,0.0,0
draft_2011_chasen_bradford_r35p1062,2018,2017,0.07,0.0,-1
draft_2011_chasen_bradford_r35p1062,2019,2017,0.0,0.0,-2
draft_2011_mike_thomas_r35p1064,2012,1995,0.0,0.0,-17
draft_2011_mike_thomas_r35p1064,2013,1995,0.0,0.0,-18
draft_2011_mike_thomas_r35p1064,2014,1995,0.0,0.0,-19
draft_2011_mike_thomas_r35p1064,2015,1995,0.0,0.0,-20
draft_2011_mike_thomas_r35p1064,2016,1995,0.0,0.0,-21
draft_2011_mike_thomas_r35p1064,2017,1995,0.0,0.0,-22
draft_2011_mike_thomas_r35p1064,2018,1995,0.0,0.0,-23
draft_2011_mike_thomas_r35p1064,2019,1995,0.0,0.0,-24
draft_2011_ryne_harper_r37p1136,2012,2019,0.0,0.207,7
draft_2011_ryne_harper_r37p1136,2013,2019,0.68,0.179,6
draft_2011_ryne_harper_r37p1136,2014,2019,0.4,0.179,5
draft_2011_ryne_harper_r37p1136,2015,2019,0.7,0.144,4
draft_2011_ryne_harper_r37p1136,2016,2019,0.7,0.039,3
draft_2011_ryne_harper_r37p1136,2017,2019,0.7,0.019,2
draft_2011_ryne_harper_r37p1136,2018,2019,0.7,0.0,1
draft_2011_ryne_harper_r37p1136,2019,2019,0.02,0.0,0
draft_2011_carl_edwards_r48p1464,2012,2015,2.85,0.076,3
draft_2011_carl_edwards_r48p1464,2013,2015,2.37,0.27,2
draft_2011_carl_edwards_r48p1464,2014,2015,2.54,0.811,1
draft_2011_carl_edwards_r48p1464,2015,2015,2.39,0.795,0
draft_2011_carl_edwards_r48p1464,2016,2015,3.52,0.251,-1
draft_2011_carl_edwards_r48p1464,2017,2015,2.55,0.0,-2
draft_2011_carl_edwards_r48p1464,2018,2015,1.48,0.0,-3
draft_2011_carl_edwards_r48p1464,2019,2015,1.95,0.247,-4
draft_2012_carlos_correa_r1p1,2013,2015,25.06,9.918,2
draft_2012_carlos_correa_r1p1,2014,2015,26.7,10.398,1
draft_2012_carlos_correa_r1p1,2015,2015,29.3,10.981,0
draft_2012_carlos_correa_r1p1,2016,2015,27.65,10.832,-1
draft_2012_carlos_correa_r1p1,2017,2015,22.23,5.142,-2
draft_2012_carlos_correa_r1p1,2018,2015,22.97,5.406,-3
draft_2012_carlos_correa_r1p1,2019,2015,20.77,9.524,-4
draft_2012_mike_zunino_r1p3,2013,2013,6.41,6.075,0
draft_2012_mike_zunino_r1p3,2014,2013,5.93,0.196,-1
draft_2012_mike_zunino_r1p3,2015,2013,10.37,0.0,-2
draft_2012_mike_zunino_r1p3,2016,2013,7.79,0.837,-3
draft_2012_mike_zunino_r1p3,2017,2013,3.85,0.0,-4
draft_2012_mike_zunino_r1p3,2018,2013,2.01,0.0,-5
draft_2012_mike_zunino_r1p3,2019,2013,2.23,0.0,-6
draft_2012_kevin_gausman_r1p4,2013,2013,10.25,2.607,0
draft_2012_kevin_gausman_r1p4,2014,2013,10.41,4.539,-1
draft_2012_kevin_gausman_r1p4,2015,2013,14.79,4.325,-2
draft_2012_kevin_gausman_r1p4,2016,2013,13.83,4.279,-3
draft_2012_kevin_gausman_r1p4,2017,2013,15.42,3.746,-4
draft_2012_kevin_gausman_r1p4,2018,2013,13.47,6.728,-5
draft_2012_kevin_gausman_r1p4,2019,2013,18.24,0.212,-6
draft_2012_albert_almora_r1p6,2013,2016,3.51,1.06,3
draft_2012_albert_almora_r1p6,2014,2016,3.4,1.069,2
draft_2012_albert_almora_r1p6,2015,2016,2.62,0.565,1
draft_2012_albert_almora_r1p6,2016,2016,2.51,0.632,0
draft_2012_albert_almora_r1p6,2017,2016,1.12,1.645,-1
draft_2012_albert_almora_r1p6,2018,2016,-1.04,0.0,-2
draft_2012_albert_almora_r1p6,2019,2016,-0.32,0.011,-3
draft_2012_andrew_heaney_r1p9,2013,2014,4.36,1.459,1
draft_2012_andrew_heaney_r1p9,2014,2014,5.77,1.713,0
draft_2012_andrew_heaney_r1p9,2015,2014,4.35,0.533,-1
draft_2012_andrew_heaney_r1p9,2016,2014,4.87,0.0,-2
draft_2012_andrew_heaney_r1p9,2017,2014,6.18,0.0,-3
draft_2012_andrew_heaney_r1p9,2018,2014,4.61,0.321,-4
draft_2012_andrew_heaney_r1p9,2019,2014,3.16,0.673,-5
draft_2012_david_dahl_r1p10,2013,2016,2.44,2.183,3
draft_2012_david_dahl_r1p10,2014,2016,1.45,2.246,2
draft_2012_david_dahl_r1p10,2015,2016,0.69,3.55,1
draft_2012_david_dahl_r1p10,2016,2016,-0.25,4.038,0
draft_2012_david_dahl_r1p10,2017,2016,-0.29,3.437,-1
draft_2012_david_dahl_r1p10,2018,2016,-0.81,2.977,-2
draft_2012_david_dahl_r1p10,2019,2016,-1.5,0.0,-3
draft_2012_addison_russell_r1p11,2013,2015,11.74,3.374,2
draft_2012_addison_russell_r1p11,2014,2015,11.74,4.449,1
draft_2012_addison_russell_r1p11,2015,2015,8.98,9.425,0
draft_2012_addison_russell_r1p11,2016,2015,5.11,9.921,-1
draft_2012_addison_russell_r1p11,2017,2015,2.97,7.117,-2
draft_2012_addison_russell_r1p11,2018,2015,0.67,4.103,-3
draft_2012_addison_russell_r1p11,2019,2015,0.0,4.362,-4
draft_2012_gavin_cecchini_r1p12,2013,2016,-0.47,0.443,3
draft_2012_gavin_cecchini_r1p12,2014,2016,-0.47,0.134,2
draft_2012_gavin_cecchini_r1p12,2015,2016,-0.47,0.384,1
draft_2012_gavin_cecchini_r1p12,2016,2016,-0.62,1.043,0
draft_2012_gavin_cecchini_r1p12,2017,2016,0.0,0.0,-1
draft_2012_gavin_cecchini_r1p12,2018,2016,0.0,0.0,-2
draft_2012_gavin_cecchini_r1p12,2019,2016,0.0,0.0,-3
draft_2012_tyler_naquin_r1p15,2013,2016,3.41,0.795,3
draft_2012_tyler_naquin_r1p15,2014,2016,3.0,0.85,2
draft_2012_tyler_naquin_r1p15,2015,2016,3.57,1.068,1
draft_2012_tyler_naquin_r1p15,2016,2016,2.31,0.589,0
draft_2012_tyler_naquin_r1p15,2017,2016,1.94,0.32,-1
draft_2012_tyler_naquin_r1p15,2018,2016,1.46,0.0,-2
draft_2012_tyler_naquin_r1p15,2019,2016,-0.15,0.0,-3
draft_2012_lucas_giolito_r1p16,2013,2016,5.2,0.803,3
draft_2012_lucas_giolito_r1p16,2014,2016,6.03,2.25,2
draft_2012_lucas_giolito_r1p16,2015,2016,10.33,9.052,1
draft_2012_lucas_giolito_r1p16,2016,2016,11.21,8.02,0
draft_2012_lucas_giolito_r1p16,2017,2016,11.3,9.572,-1
draft_2012_lucas_giolito_r1p16,2018,2016,12.64,0.0,-2
draft_2012_lucas_giolito_r1p16,2019,2016,9.05,0.0,-3
draft_2012_michael_wacha_r1p19,2013,2013,6.32,1.01,0
draft_2012_michael_wacha_r1p19,2014,2013,5.05,0.884,-1
draft_2012_michael_wacha_r1p19,2015,2013,1.33,0.721,-2
draft_2012_michael_wacha_r1p19,2016,2013,5.02,0.0,-3
draft_2012_michael_wacha_r1p19,2017,2013,6.54,0.0,-4
draft_2012_michael_wacha_r1p19,2018,2013,8.54,0.008,-5
draft_2012_michael_wacha_r1p19,2019,2013,11.15,0.0,-6
draft_2012_chris_stratton_r1p20,2013,2016,0.78,0.435,3
draft_2012_chris_stratton_r1p20,2014,2016,0.26,0.346,2
draft_2012_chris_stratton_r1p20,2015,2016,1.38,0.21,1
draft_2012_chris_stratton_r1p20,2016,2016,1.22,0.44,0
draft_2012_chris_stratton_r1p20,2017,2016,0.4,0.859,-1
draft_2012_chris_stratton_r1p20,2018,2016,0.11,0.0,-2
draft_2012_chris_stratton_r1p20,2019,2016,-0.28,0.0,-3
draft_2012_lucas_sims_r1p21,2013,2017,-0.01,0.448,4
draft_2012_lucas_sims_r1p21,2014,2017,0.53,0.842,3
draft_2012_lucas_sims_r1p21,2015,2017,1.15,0.653,2
draft_2012_lucas_sims_r1p21,2016,2017,0.83,0.571,1
draft_2012_lucas_sims_r1p21,2017,2017,2.72,0.0,0
draft_2012_lucas_sims_r1p21,2018,2017,3.61,0.0,-1
draft_2012_lucas_sims_r1p21,2019,2017,2.24,0.0,-2
draft_2012_marcus_stroman_r1p22,2013,2014,13.81,0.781,1
draft_2012_marcus_stroman_r1p22,2014,2014,12.01,1.471,0
draft_2012_marcus_stroman_r1p22,2015,2014,14.38,1.165,-1
draft_2012_marcus_stroman_r1p22,2016,2014,15.57,0.867,-2
draft_2012_marcus_stroman_r1p22,2017,2014,11.59,0.0,-3
draft_2012_marcus_stroman_r1p22,2018,2014,12.13,0.0,-4
draft_2012_marcus_stroman_r1p22,2019,2014,7.92,0.351,-5
draft_2012_deven_marrero_r1p24,2013,2015,-0.31,0.164,2
draft_2012_deven_marrero_r1p24,2014,2015,-0.31,0.226,1
draft_2012_deven_marrero_r1p24,2015,2015,-0.13,0.0,0
draft_2012_deven_marrero_r1p24,2016,2015,-0.11,0.0,-1
draft_2012_deven_marrero_r1p24,2017,2015,-0.49,0.0,-2
draft_2012_deven_marrero_r1p24,2018,2015,-0.13,0.0,-3
draft_2012_deven_marrero_r1p24,2019,2015,-0.11,0.0,-4
draft_2012_richie_shaffer_r1p25,2013,2015,0.08,0.115,2
draft_2012_richie_shaffer_r1p25,2014,2015,0.08,0.373,1
draft_2012_richie_shaffer_r1p25,2015,2015,0.24,0.414,0
draft_2012_richie_shaffer_r1p25,2016,2015,0.0,0.162,-1
draft_2012_richie_shaffer_r1p25,2017,2015,0.0,0.15,-2
draft_2012_richie_shaffer_r1p25,2018,2015,0.0,0.063,-3
draft_2012_richie_shaffer_r1p25,2019,2015,0.0,0.0,-4
draft_2012_lewis_brinson_r1p29,2013,2017,-3.52,0.071,4
draft_2012_lewis_brinson_r1p29,2014,2017,-3.38,0.007,3
draft_2012_lewis_brinson_r1p29,2015,2017,-3.47,1.256,2
draft_2012_lewis_brinson_r1p29,2016,2017,-3.78,7.01,1
draft_2012_lewis_brinson_r1p29,2017,2017,-3.43,-0.005,0
draft_2012_lewis_brinson_r1p29,2018,2017,-2.42,-0.018,-1
draft_2012_lewis_brinson_r1p29,2019,2017,-0.26,0.003,-2
draft_2012_zach_eflin_r1p33,2013,2016,2.42,0.199,3
draft_2012_zach_eflin_r1p33,2014,2016,4.1,0.145,2
draft_2012_zach_eflin_r1p33,2015,2016,5.8,0.111,1
draft_2012_zach_eflin_r1p33,2016,2016,6.76,0.236,0
draft_2012_zach_eflin_r1p33,2017,2016,10.65,0.245,-1
draft_2012_zach_eflin_r1p33,2018,2016,11.96,0.214,-2
draft_2012_zach_eflin_r1p33,2019,2016,10.28,0.0,-3
draft_2012_daniel_robertson_r1p34,2013,2017,2.65,0.5,4
draft_2012_daniel_robertson_r1p34,2014,2017,2.78,0.462,3
draft_2012_daniel_robertson_r1p34,2015,2017,2.53,1.066,2
draft_2012_daniel_robertson_r1p34,2016,2017,2.53,0.69,1
draft_2012_daniel_robertson_r1p34,2017,2017,2.51,0.505,0
draft_2012_daniel_robertson_r1p34,2018,2017,-0.37,-0.026,-1
draft_2012_daniel_robertson_r1p34,2019,2017,-0.12,3.306,-2
draft_2012_stephen_piscotty_r1p36,2013,2015,8.46,0.435,2
draft_2012_stephen_piscotty_r1p36,2014,2015,8.51,0.841,1
draft_2012_stephen_piscotty_r1p36,2015,2015,6.76,0.979,0
draft_2012_stephen_piscotty_r1p36,2016,2015,3.17,0.0,-1
draft_2012_stephen_piscotty_r1p36,2017,2015,2.66,0.0,-2
draft_2012_stephen_piscotty_r1p36,2018,2015,-0.31,0.0,-3
draft_2012_stephen_piscotty_r1p36,2019,2015,-1.32,0.0,-4
draft_2012_pat_light_r1p37,2013,2016,-0.72,0.235,3
draft_2012_pat_light_r1p37,2014,2016,-0.72,0.223,2
draft_2012_pat_light_r1p37,2015,2016,-0.72,0.183,1
draft_2012_pat_light_r1p37,2016,2016,0.0,0.223,0
draft_2012_pat_light_r1p37,2017,2016,0.0,0.092,-1
draft_2012_pat_light_r1p37,2018,2016,0.0,0.0,-2
draft_2012_pat_light_r1p37,2019,2016,0.0,0.0,-3
draft_2012_mitch_haniger_r1p38,2013,2016,11.13,0.425,3
draft_2012_mitch_haniger_r1p38,2014,2016,11.13,0.451,2
draft_2012_mitch_haniger_r1p38,2015,2016,13.96,0.893,1
draft_2012_mitch_haniger_r1p38,2016,2016,15.32,1.598,0
draft_2012_mitch_haniger_r1p38,2017,2016,11.91,0.766,-1
draft_2012_mitch_haniger_r1p38,2018,2016,5.16,0.0,-2
draft_2012_mitch_haniger_r1p38,2019,2016,3.58,0.0,-3
draft_2012_joey_gallo_r1p39,2013,2015,8.29,3.63,2
draft_2012_joey_gallo_r1p39,2014,2015,9.88,3.392,1
draft_2012_joey_gallo_r1p39,2015,2015,14.12,10.257,0
draft_2012_joey_gallo_r1p39,2016,2015,14.92,8.955,-1
draft_2012_joey_gallo_r1p39,2017,2015,12.32,8.218,-2
draft_2012_joey_gallo_r1p39,2018,2015,10.3,8.7,-3
draft_2012_joey_gallo_r1p39,2019,2015,7.23,6.239,-4
draft_2012_lance_mccullers_r1p41,2013,2015,5.92,1.407,2
draft_2012_lance_mccullers_r1p41,2014,2015,6.34,1.46,1
draft_2012_lance_mccullers_r1p41,2015,2015,7.6,1.633,0
draft_2012_lance_mccullers_r1p41,2016,2015,7.47,1.539,-1
draft_2012_lance_mccullers_r1p41,2017,2015,6.5,0.538,-2
draft_2012_lance_mccullers_r1p41,2018,2015,5.11,0.0,-3
draft_2012_lance_mccullers_r1p41,2019,2015,3.93,0.0,-4
draft_2012_luke_bard_r1p42,2013,2018,0.33,0.019,5
draft_2012_luke_bard_r1p42,2014,2018,0.28,0.011,4
draft_2012_luke_bard_r1p42,2015,2018,0.28,0.458,3
draft_2012_luke_bard_r1p42,2016,2018,0.78,0.093,2
draft_2012_luke_bard_r1p42,2017,2018,0.78,0.141,1
draft_2012_luke_bard_r1p42,2018,2018,0.77,0.01,0
draft_2012_luke_bard_r1p42,2019,2018,0.45,0.059,-1
draft_2012_pierce_johnson_r1p43,2013,2017,-0.44,0.227,4
draft_2012_pierce_johnson_r1p43,2014,2017,-0.05,0.259,3
draft_2012_pierce_johnson_r1p43,2015,2017,1.0,0.047,2
draft_2012_pierce_johnson_r1p43,2016,2017,0.95,0.314,1
draft_2012_pierce_johnson_r1p43,2017,2017,1.43,-0.05,0
draft_2012_pierce_johnson_r1p43,2018,2017,2.48,-0.05,-1
draft_2012_pierce_johnson_r1p43,2019,2017,3.54,1.92,-2
draft_2012_travis_jankowski_r1p44,2013,2015,2.43,0.156,2
draft_2012_travis_jankowski_r1p44,2014,2015,2.15,0.006,1
draft_2012_travis_jankowski_r1p44,2015,2015,2.56,1.039,0
draft_2012_travis_jankowski_r1p44,2016,2015,1.09,1.614,-1
draft_2012_travis_jankowski_r1p44,2017,2015,2.84,0.0,-2
draft_2012_travis_jankowski_r1p44,2018,2015,1.96,0.026,-3
draft_2012_travis_jankowski_r1p44,2019,2015,1.65,0.0,-4
draft_2012_eddie_butler_r1p46,2013,2014,-2.31,0.151,1
draft_2012_eddie_butler_r1p46,2014,2014,-2.1,1.13,0
draft_2012_eddie_butler_r1p46,2015,2014,-1.19,0.281,-1
draft_2012_eddie_butler_r1p46,2016,2014,0.35,0.264,-2
draft_2012_eddie_butler_r1p46,2017,2014,-0.4,0.596,-3
draft_2012_eddie_butler_r1p46,2018,2014,0.0,0.053,-4
draft_2012_eddie_butler_r1p46,2019,2014,0.0,0.0,-5
draft_2012_patrick_wisdom_r1p52,2013,2018,0.22,0.009,5
draft_2012_patrick_wisdom_r1p52,2014,2018,0.17,-0.072,4
draft_2012_patrick_wisdom_r1p52,2015,2018,2.31,-0.093,3
draft_2012_patrick_wisdom_r1p52,2016,2018,2.89,-0.066,2
draft_2012_patrick_wisdom_r1p52,2017,2018,3.36,-0.192,1
draft_2012_patrick_wisdom_r1p52,2018,2018,2.5,0.0,0
draft_2012_patrick_wisdom_r1p52,2019,2018,2.75,0.0,-1
draft_2012_collin_wiles_r1p53,2013,2022,0.0,-0.04,9
draft_2012_collin_wiles_r1p53,2014,2022,0.0,-0.017,8
draft_2012_collin_wiles_r1p53,2015,2022,0.0,-0.018,7
draft_2012_collin_wiles_r1p53,2016,2022,-0.02,-0.037,6
draft_2012_collin_wiles_r1p53,2017,2022,-0.02,-0.034,5
draft_2012_collin_wiles_r1p53,2018,2022,-0.02,0.012,4
draft_2012_collin_wiles_r1p53,2019,2022,-0.02,-0.064,3
draft_2012_paul_blackburn_r1p56,2013,2017,0.25,0.015,4
draft_2012_paul_blackburn_r1p56,2014,2017,-0.08,0.016,3
draft_2012_paul_blackburn_r1p56,2015,2017,-0.27,0.049,2
draft_2012_paul_blackburn_r1p56,2016,2017,1.05,0.053,1
draft_2012_paul_blackburn_r1p56,2017,2017,1.18,0.077,0
draft_2012_paul_blackburn_r1p56,2018,2017,2.31,-0.019,-1
draft_2012_paul_blackburn_r1p56,2019,2017,2.33,0.011,-2
draft_2012_nolan_fontana_r2p61,2013,2017,0.01,0.243,4
draft_2012_nolan_fontana_r2p61,2014,2017,0.01,0.196,3
draft_2012_nolan_fontana_r2p61,2015,2017,0.01,0.367,2
draft_2012_nolan_fontana_r2p61,2016,2017,0.01,0.0,1
draft_2012_nolan_fontana_r2p61,2017,2017,0.16,0.0,0
draft_2012_nolan_fontana_r2p61,2018,2017,0.0,0.0,-1
draft_2012_nolan_fontana_r2p61,2019,2017,0.0,0.0,-2
draft_2012_branden_kline_r2p65,2013,2019,-0.12,0.024,6
draft_2012_branden_kline_r2p65,2014,2019,0.1,0.013,5
draft_2012_branden_kline_r2p65,2015,2019,0.1,0.016,4
draft_2012_branden_kline_r2p65,2016,2019,0.1,0.062,3
draft_2012_branden_kline_r2p65,2017,2019,0.1,0.231,2
draft_2012_branden_kline_r2p65,2018,2019,0.1,0.147,1
draft_2012_branden_kline_r2p65,2019,2019,0.22,-0.162,0
draft_2012_duane_underwood_jr_r2p67,2013,2018,0.11,0.144,5
draft_2012_duane_underwood_jr_r2p67,2014,2018,-0.03,0.107,4
draft_2012_duane_underwood_jr_r2p67,2015,2018,0.16,0.057,3
draft_2012_duane_underwood_jr_r2p67,2016,2018,-0.34,0.016,2
draft_2012_duane_underwood_jr_r2p67,2017,2018,-0.33,0.356,1
draft_2012_duane_underwood_jr_r2p67,2018,2018,-0.47,0.013,0
draft_2012_duane_underwood_jr_r2p67,2019,2018,-0.44,-0.025,-1
draft_2012_matt_reynolds_r2p71,2013,2016,-0.31,-0.022,3
draft_2012_matt_reynolds_r2p71,2014,2016,-0.54,1.548,2
draft_2012_matt_reynolds_r2p71,2015,2016,-0.54,1.513,1
draft_2012_matt_reynolds_r2p71,2016,2016,0.04,0.841,0
draft_2012_matt_reynolds_r2p71,2017,2016,0.17,0.584,-1
draft_2012_matt_reynolds_r2p71,2018,2016,0.31,0.0,-2
draft_2012_matt_reynolds_r2p71,2019,2016,0.31,0.0,-3
draft_2012_jt_chargois_r2p72,2013,2016,0.1,0.119,3
draft_2012_jt_chargois_r2p72,2014,2016,0.1,0.0,2
draft_2012_jt_chargois_r2p72,2015,2016,1.61,0.077,1
draft_2012_jt_chargois_r2p72,2016,2016,1.96,0.209,0
draft_2012_jt_chargois_r2p72,2017,2016,2.86,0.287,-1
draft_2012_jt_chargois_r2p72,2018,2016,3.48,0.0,-2
draft_2012_jt_chargois_r2p72,2019,2016,3.8,0.0,-3
draft_2012_chris_beck_r2p76,2013,2015,-1.08,0.137,2
draft_2012_chris_beck_r2p76,2014,2015,-1.08,0.118,1
draft_2012_chris_beck_r2p76,2015,2015,-0.97,0.0,0
draft_2012_chris_beck_r2p76,2016,2015,-0.54,0.0,-1
draft_2012_chris_beck_r2p76,2017,2015,0.2,0.0,-2
draft_2012_chris_beck_r2p76,2018,2015,0.0,0.0,-3
draft_2012_chris_beck_r2p76,2019,2015,0.0,0.0,-4
draft_2012_dylan_cozens_r2p77,2013,2018,-0.21,0.062,5
draft_2012_dylan_cozens_r2p77,2014,2018,-0.21,0.007,4
draft_2012_dylan_cozens_r2p77,2015,2018,-0.21,0.149,3
draft_2012_dylan_cozens_r2p77,2016,2018,-0.21,0.44,2
draft_2012_dylan_cozens_r2p77,2017,2018,-0.21,0.016,1
draft_2012_dylan_cozens_r2p77,2018,2018,-0.03,-0.066,0
draft_2012_dylan_cozens_r2p77,2019,2018,0.0,2.286,-1
draft_2012_tony_renda_r2p80,2013,2016,-0.48,0.253,3
draft_2012_tony_renda_r2p80,2014,2016,-0.48,0.361,2
draft_2012_tony_renda_r2p80,2015,2016,-0.48,0.232,1
draft_2012_tony_renda_r2p80,2016,2016,0.01,0.261,0
draft_2012_tony_renda_r2p80,2017,2016,0.01,0.19,-1
draft_2012_tony_renda_r2p80,2018,2016,0.0,0.0,-2
draft_2012_tony_renda_r2p80,2019,2016,0.0,0.0,-3
draft_2012_alex_wood_r2p85,2013,2013,11.07,0.134,0
draft_2012_alex_wood_r2p85,2014,2013,6.96,0.0,-1
draft_2012_alex_wood_r2p85,2015,2013,5.45,0.486,-2
draft_2012_alex_wood_r2p85,2016,2013,5.02,0.228,-3
draft_2012_alex_wood_r2p85,2017,2013,2.55,0.0,-4
draft_2012_alex_wood_r2p85,2018,2013,1.52,0.0,-5
draft_2012_alex_wood_r2p85,2019,2013,1.64,0.159,-6
draft_2012_carson_kelly_r2p86,2013,2016,0.68,0.429,3
draft_2012_carson_kelly_r2p86,2014,2016,0.57,0.254,2
draft_2012_carson_kelly_r2p86,2015,2016,2.71,-0.009,1
draft_2012_carson_kelly_r2p86,2016,2016,3.5,0.28,0
draft_2012_carson_kelly_r2p86,2017,2016,3.95,10.296,-1
draft_2012_carson_kelly_r2p86,2018,2016,4.88,9.66,-2
draft_2012_carson_kelly_r2p86,2019,2016,6.87,0.0,-3
draft_2012_jamie_callahan_r2p87,2013,2017,-0.02,0.047,4
draft_2012_jamie_callahan_r2p87,2014,2017,-0.02,-0.017,3
draft_2012_jamie_callahan_r2p87,2015,2017,-0.02,-0.01,2
draft_2012_jamie_callahan_r2p87,2016,2017,-0.02,-0.032,1
draft_2012_jamie_callahan_r2p87,2017,2017,0.0,0.247,0
draft_2012_jamie_callahan_r2p87,2018,2017,0.0,0.015,-1
draft_2012_jamie_callahan_r2p87,2019,2017,0.0,0.0,-2
draft_2012_peter_obrien_r2p94,2013,2015,-0.66,0.076,2
draft_2012_peter_obrien_r2p94,2014,2015,-0.66,0.538,1
draft_2012_peter_obrien_r2p94,2015,2015,-0.8,0.477,0
draft_2012_peter_obrien_r2p94,2016,2015,-0.13,0.0,-1
draft_2012_peter_obrien_r2p94,2017,2015,-0.13,0.0,-2
draft_2012_peter_obrien_r2p94,2018,2015,-0.72,0.0,-3
draft_2012_peter_obrien_r2p94,2019,2015,0.0,0.0,-4
draft_2012_brady_rodgers_r3p96,2013,2016,-0.91,0.021,3
draft_2012_brady_rodgers_r3p96,2014,2016,-0.91,0.019,2
draft_2012_brady_rodgers_r3p96,2015,2016,-0.91,0.021,1
draft_2012_brady_rodgers_r3p96,2016,2016,-0.3,0.069,0
draft_2012_brady_rodgers_r3p96,2017,2016,-0.3,0.0,-1
draft_2012_brady_rodgers_r3p96,2018,2016,-0.3,0.0,-2
draft_2012_brady_rodgers_r3p96,2019,2016,0.0,0.0,-3
draft_2012_fernando_perez_r3p102,2013,2008,0.0,0.095,-5
draft_2012_fernando_perez_r3p102,2014,2008,0.0,0.0,-6
draft_2012_fernando_perez_r3p102,2015,2008,0.0,0.0,-7
draft_2012_fernando_perez_r3p102,2016,2008,0.0,0.0,-8
draft_2012_fernando_perez_r3p102,2017,2008,0.0,0.0,-9
draft_2012_fernando_perez_r3p102,2018,2008,0.0,0.0,-10
draft_2012_fernando_perez_r3p102,2019,2008,0.0,0.0,-11
draft_2012_tom_murphy_r3p105,2013,2015,2.55,0.57,2
draft_2012_tom_murphy_r3p105,2014,2015,2.55,0.258,1
draft_2012_tom_murphy_r3p105,2015,2015,3.32,0.366,0
draft_2012_tom_murphy_r3p105,2016,2015,3.28,2.832,-1
draft_2012_tom_murphy_r3p105,2017,2015,4.95,0.0,-2
draft_2012_tom_murphy_r3p105,2018,2015,4.77,0.0,-3
draft_2012_tom_murphy_r3p105,2019,2015,2.25,0.0,-4
draft_2012_matt_koch_r3p107,2013,2016,0.86,0.062,3
draft_2012_matt_koch_r3p107,2014,2016,0.86,0.033,2
draft_2012_matt_koch_r3p107,2015,2016,0.86,0.097,1
draft_2012_matt_koch_r3p107,2016,2016,-0.25,0.019,0
draft_2012_matt_koch_r3p107,2017,2016,0.26,0.0,-1
draft_2012_matt_koch_r3p107,2018,2016,-0.73,0.0,-2
draft_2012_matt_koch_r3p107,2019,2016,-0.11,0.0,-3
draft_2012_rj_alvarez_r3p114,2013,2014,-0.61,0.226,1
